Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Min Relative Humidity,Max Relative Humidity,EVI,LAI,FPAR,LST_Kelvin,Soil_Moisture_mm,NDVI_Season_Mean,NDVI_Season_Max,NDVI_Season_Min,NDVI_Season_Std,NDVI_Season_Range,NDVI_Season_CV,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Sand,Silt,Bulk_Density,Latitude,Longitude,CN_Ratio,pH_Suitability,Dominant_Soil_Texture,sm_surface,sm_rootzone,Rootzone_Surface_Diff,Moisture_Ratio,Water_Availability_Cat,Rainfall,Temp_Mean,Temp_Max,Temp_Min,Heat_Stress_Days,Wind_Mean,Wind_Max,Wind_Min,Temp_Range,Wind_Range,Rain_Temp_Ratio,Extreme_Heat_Risk,Is_Extreme_Heat,Yield
1890,1.23,Jashore,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,2320,20,15.5,50,60,0.31,1.15,4.71,298.19,-2496.45,0.48,0.61,0.42,0.08,0.19,0.17,652.18,6.15,19.27,1.81,29.39,19.9,50.71,1.33,23.17,89.21,10.64,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.19,0.3,0.1,1.61,Optimal,127.01,19.34,30.76,7.52,0,1.35,4.74,0.03,23.24,4.71,6.57,Low Risk,0,1.23
1896,1.19,Jhallokati,Kharif 2,30.0,80.0,Betelnut,July,Aug to Jan,Jan to March,2258,35,25.0,70,90,0.44,2.03,5.98,301.0,-7492.9,0.55,0.74,0.26,0.22,0.48,0.4,569.17,5.93,21.42,2.0,31.9,16.34,51.81,1.29,22.64,90.2,10.7,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.26,0.3,0.04,1.24,Optimal,1451.65,27.77,33.57,18.56,0,2.06,7.47,0.04,15.01,7.43,52.27,Low Risk,0,1.19
1898,0.73,Brahmanbaria,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,1378,20,15.5,50,60,0.32,1.08,4.42,298.71,-2495.71,0.4,0.61,0.28,0.15,0.33,0.36,863.25,5.7,25.48,2.96,34.18,25.82,40.02,1.29,23.96,91.12,8.61,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.18,0.23,0.05,1.35,Moderate,70.13,19.59,30.32,9.05,0,1.09,3.64,0.01,21.27,3.63,3.58,Low Risk,0,0.73
1899,0.76,Coxsbazar,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,1438,30,15.0,50,70,0.31,1.83,5.49,300.3,-2490.37,0.47,0.48,0.46,0.01,0.02,0.02,653.01,6.29,16.93,1.27,39.98,17.38,42.65,1.32,21.44,91.98,13.32,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.18,0.23,0.05,1.41,Moderate,176.62,22.69,29.76,16.47,0,3.07,6.37,0.03,13.29,6.34,7.78,Low Risk,0,0.76
1905,0.91,Chattogram,Rabi,27.5,85.0,Groundnut,Oct,Nov to March,March to April,1730,35,20.0,80,90,0.33,1.52,5.45,299.69,-2494.35,0.51,0.54,0.48,0.03,0.06,0.05,641.44,6.31,14.48,1.39,37.8,22.9,39.3,1.3,22.33,91.83,10.41,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.18,0.24,0.05,1.37,Moderate,98.78,20.41,31.75,9.62,0,1.66,4.45,0.08,22.13,4.37,4.84,Low Risk,0,0.91
1906,2.62,Tangail,Rabi,25.0,80.0,Danta,March,April to Aug,Sep,4989,32,18.0,75,85,0.32,1.12,4.89,298.23,-2493.97,0.39,0.52,0.24,0.12,0.28,0.3,776.49,5.71,26.11,1.62,28.16,38.4,33.45,1.29,24.27,89.94,16.11,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.27,0.29,0.02,1.13,Optimal,85.72,19.22,30.4,8.23,0,1.38,4.37,0.01,22.17,4.36,4.46,Low Risk,0,2.62
1908,3.08,Mymensingh,Kharif 1,22.5,75.0,Chalkumra,March,April to July,July to Oct,5883,27,18.0,65,85,0.32,0.94,3.39,302.34,22.28,0.22,0.28,0.15,0.06,0.13,0.29,902.63,5.73,16.23,1.49,31.27,29.94,38.8,1.31,24.89,90.38,10.89,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.3,0.31,0.01,1.1,Optimal,1997.22,27.31,37.3,15.39,15,1.92,6.08,0.13,21.91,5.95,73.12,Moderate Risk,0,3.08
1912,3.47,Narsingdi,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,6639,30,15.0,50,70,0.32,1.17,4.79,298.47,-2495.6,0.46,0.57,0.38,0.09,0.18,0.19,603.39,5.47,21.69,1.54,35.94,30.81,33.25,1.25,23.92,90.72,14.08,Acidic (Chua),Loamy (Thịt/Phù sa),0.23,0.28,0.04,1.24,Optimal,82.23,19.61,30.39,8.94,0,1.25,3.9,0.06,21.45,3.84,4.19,Low Risk,0,3.47
1914,0.81,Kishoreganj,Rabi,27.5,85.0,Groundnut,Oct,Nov to March,March to April,1549,35,20.0,80,90,0.33,1.05,4.39,297.82,-2495.65,0.41,0.64,0.28,0.16,0.35,0.39,933.05,5.66,20.65,1.96,32.42,25.32,42.24,1.29,24.43,90.79,10.53,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.21,0.25,0.05,1.31,Optimal,79.21,19.38,30.48,8.63,0,1.14,4.29,0.01,21.85,4.28,4.09,Low Risk,0,0.81
1922,2.48,Sherpur,Rabi,20.5,60.0,Maize 2,Dec,Jan  to  March,April,4757,27,14.0,50,70,0.3,1.02,4.35,297.8,-2493.98,0.42,0.63,0.28,0.15,0.35,0.36,747.93,5.74,23.2,2.18,31.38,27.07,41.57,1.29,25.02,90.01,10.64,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.15,0.19,0.04,1.33,Moderate,82.59,19.2,29.93,8.25,0,1.23,4.57,0.07,21.68,4.5,4.3,Low Risk,0,2.48
1923,1.0,Lakshmipur,Kharif 1,31.5,70.0,Mango,April,No need to do,April to June,1925,36,27.0,50,90,0.3,1.84,4.58,301.71,15.46,0.23,0.36,0.13,0.09,0.23,0.41,933.01,5.84,24.75,2.65,38.4,24.54,37.07,1.28,22.94,90.83,9.34,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.21,0.22,0.01,1.16,Moderate,897.09,28.3,38.75,16.37,34,2.79,6.68,0.12,22.38,6.56,31.7,High Risk,1,1.0
1927,9.36,Chattogram,Kharif 2,29.0,65.0,Sugarcane,Oct,Nov to Aug,Aug to Sep,18034,38,20.0,45,85,0.46,2.26,6.06,301.77,-7492.96,0.5,0.66,0.25,0.2,0.41,0.39,594.69,6.31,14.48,1.39,37.8,22.9,39.3,1.3,22.33,91.83,10.41,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.25,0.28,0.03,1.22,Optimal,1450.75,28.05,34.55,19.76,0,2.36,11.27,0.03,14.79,11.24,51.72,Low Risk,0,9.36
1934,8.2,Panchagar,Kharif 1,31.5,70.0,Mango,April,No need to do,April to June,15856,36,27.0,50,90,0.36,1.2,3.94,303.08,20.57,0.3,0.55,0.19,0.17,0.35,0.57,876.44,5.88,18.49,1.72,30.85,26.88,42.26,1.29,26.32,88.55,10.74,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.27,0.27,-0.0,1.0,Optimal,1568.31,27.18,37.17,14.66,17,1.62,6.43,0.04,22.51,6.39,57.7,High Risk,0,8.2
1943,0.72,Feni,Rabi,27.5,85.0,Groundnut,Oct,Nov to March,March to April,1390,35,20.0,80,90,0.31,1.1,4.84,299.27,-2493.67,0.45,0.5,0.41,0.04,0.09,0.09,793.96,5.67,20.91,1.66,35.16,25.97,38.87,1.29,23.01,91.4,12.59,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.2,0.25,0.05,1.33,Moderate,89.25,19.21,30.48,8.14,0,1.37,3.58,0.08,22.34,3.5,4.65,Low Risk,0,0.72
1948,1.39,Jamalpur,Kharif 2,30.0,80.0,Betelnut,July,Aug to Jan,Jan to March,2710,35,25.0,70,90,0.38,1.35,4.75,301.56,-7492.92,0.36,0.57,0.16,0.21,0.4,0.6,754.9,5.78,23.76,1.89,29.99,31.6,38.41,1.28,24.93,89.94,12.56,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.23,0.25,0.03,1.2,Optimal,1091.34,27.75,34.86,18.48,0,1.95,6.82,0.07,16.38,6.75,39.33,Low Risk,0,1.39
1953,6.87,Dhaka,Kharif 2,26.5,80.0,Gourd,July,Aug to Jan,Jan to March,13426,35,18.0,75,85,0.32,1.21,4.59,302.2,-7492.93,0.34,0.46,0.16,0.13,0.3,0.39,906.11,5.49,13.48,1.2,40.33,25.96,33.7,1.32,23.76,90.39,11.22,Acidic (Chua),Clayey (Sét),0.27,0.31,0.03,1.16,Optimal,1137.55,27.81,33.68,18.24,0,1.99,7.4,0.04,15.44,7.36,40.9,Low Risk,0,6.87
1954,2.69,Bhola,Rabi,20.5,60.0,Maize 2,Dec,Jan  to  March,April,5254,27,14.0,50,70,0.23,1.17,4.64,298.13,-2490.81,0.26,0.3,0.22,0.04,0.08,0.14,793.27,5.57,31.05,2.48,30.53,27.14,42.37,1.27,22.14,90.79,12.52,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.16,0.22,0.06,1.45,Moderate,270.62,21.4,29.2,13.89,0,2.5,5.94,0.12,15.31,5.82,12.64,Low Risk,0,2.69
1957,0.56,Jhallokati,Kharif 1,31.5,70.0,Mango,April,No need to do,April to June,1090,36,27.0,50,90,0.39,1.34,4.49,301.55,13.57,0.39,0.45,0.32,0.05,0.13,0.14,808.29,5.93,21.42,2.0,31.9,16.34,51.81,1.29,22.64,90.2,10.7,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.19,0.23,0.04,1.35,Moderate,656.33,28.88,41.26,16.01,54,2.48,5.86,0.04,25.25,5.82,22.73,High Risk,1,0.56
1966,4.65,Jashore,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,9143,30,8.0,70,85,0.42,1.63,5.31,301.95,-7492.94,0.5,0.7,0.33,0.17,0.37,0.35,689.43,6.15,19.27,1.81,29.39,19.9,50.71,1.33,23.17,89.21,10.64,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.26,0.34,0.08,1.32,Optimal,1080.92,27.74,34.2,18.34,0,2.06,7.47,0.15,15.86,7.32,38.97,Low Risk,0,4.65
1969,4.48,Chattogram,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,8826,30,8.0,70,85,0.46,2.26,6.06,301.77,-7492.96,0.5,0.66,0.25,0.2,0.41,0.39,594.69,6.31,14.48,1.39,37.8,22.9,39.3,1.3,22.33,91.83,10.41,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.22,0.26,0.04,1.26,Optimal,1450.75,28.05,34.55,19.76,0,2.36,11.27,0.03,14.79,11.24,51.72,Low Risk,0,4.48
1969,0.39,Faridpur,Kharif 2,27.5,35.0,Mashkalai,Aug,Sep to Oct,Nov,776,35,20.0,25,45,0.36,1.47,5.15,301.26,-7492.92,0.42,0.56,0.23,0.15,0.32,0.37,775.99,6.26,17.25,1.33,33.5,25.3,41.19,1.31,23.6,89.84,12.96,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.34,0.39,0.06,1.17,Optimal,1135.85,27.83,33.44,19.14,0,2.17,8.05,0.09,14.3,7.96,40.81,Low Risk,0,0.39
1973,5.14,Jashore,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,10150,35,15.0,75,85,0.31,1.15,4.71,298.19,-2496.45,0.48,0.61,0.42,0.08,0.19,0.17,652.18,6.15,19.27,1.81,29.39,19.9,50.71,1.33,23.17,89.21,10.64,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.26,0.34,0.08,1.31,Optimal,127.01,19.34,30.76,7.52,0,1.35,4.74,0.03,23.24,4.71,6.57,Low Risk,0,5.14
1998,4.07,Jashore,Kharif 2,16.0,85.0,Radish,Oct,Nov to Feb,March,8129,22,10.0,75,95,0.42,1.63,5.31,301.95,-7492.94,0.5,0.7,0.33,0.17,0.37,0.35,689.43,6.15,19.27,1.81,29.39,19.9,50.71,1.33,23.17,89.21,10.64,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.24,0.33,0.09,1.41,Optimal,1080.92,27.74,34.2,18.34,0,2.06,7.47,0.15,15.86,7.32,38.97,Low Risk,0,4.07
2005,0.87,Netrokona,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,1741,20,15.5,50,60,0.3,0.96,4.13,298.12,-2495.47,0.39,0.64,0.23,0.17,0.41,0.45,753.67,5.92,19.91,1.93,36.51,29.44,34.05,1.29,24.89,90.73,10.31,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.19,0.22,0.04,1.27,Moderate,80.15,19.22,29.93,7.98,0,1.1,4.02,0.01,21.95,4.01,4.17,Low Risk,0,0.87
2016,1.44,Mymensingh,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,2897,35,6.0,60,85,0.32,0.94,3.39,302.34,22.28,0.22,0.28,0.15,0.06,0.13,0.29,902.63,5.73,16.23,1.49,31.27,29.94,38.8,1.31,24.89,90.38,10.89,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.16,0.2,0.04,1.34,Moderate,1997.22,27.31,37.3,15.39,15,1.92,6.08,0.13,21.91,5.95,73.12,Moderate Risk,0,1.44
2025,5.4,Chattogram,Kharif 2,17.0,75.0,Cabbage,Sep,Oct to Jan,Feb,10933,24,10.0,60,90,0.46,2.26,6.06,301.77,-7492.96,0.5,0.66,0.25,0.2,0.41,0.39,594.69,6.31,14.48,1.39,37.8,22.9,39.3,1.3,22.33,91.83,10.41,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.24,0.28,0.04,1.22,Optimal,1450.75,28.05,34.55,19.76,0,2.36,11.27,0.03,14.79,11.24,51.72,Low Risk,0,5.4
2026,0.51,Barishal,Kharif 2,22.5,75.0,Rape & Mustard,Oct,Nov to Feb,Feb to April,1036,30,15.0,65,85,0.35,1.83,5.52,300.68,-7492.91,0.4,0.54,0.19,0.17,0.35,0.43,764.86,5.73,28.15,2.44,27.75,24.02,48.24,1.27,22.49,90.35,11.53,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.24,0.3,0.05,1.3,Optimal,1601.92,27.99,32.47,19.53,0,2.72,8.09,0.1,12.94,7.99,57.23,Low Risk,0,0.51
2032,3.15,Mymensingh,Rabi,20.0,60.0,Boroi,June,No need to do,February to March,6394,25,15.0,50,70,0.29,0.88,4.08,298.17,-2495.08,0.38,0.57,0.27,0.14,0.3,0.36,762.41,5.73,16.23,1.49,31.27,29.94,38.8,1.31,24.89,90.38,10.89,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.23,0.26,0.03,1.28,Optimal,80.15,19.22,29.93,7.98,0,1.1,4.02,0.01,21.95,4.01,4.17,Low Risk,0,3.15
2045,2.09,Tangail,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,4265,25,15.0,65,70,0.32,1.12,4.89,298.23,-2493.97,0.39,0.52,0.24,0.12,0.28,0.3,776.49,5.71,26.11,1.62,28.16,38.4,33.45,1.29,24.27,89.94,16.11,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.21,0.25,0.04,1.23,Moderate,85.72,19.22,30.4,8.23,0,1.38,4.37,0.01,22.17,4.36,4.46,Low Risk,0,2.09
2046,0.97,Khagrachari,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,1977,20,15.0,50,85,0.55,3.39,7.05,300.93,-7492.93,0.6,0.8,0.34,0.22,0.47,0.37,500.11,5.58,13.79,1.33,32.68,28.85,38.46,1.27,23.21,91.96,10.36,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.24,0.28,0.04,1.2,Optimal,1337.03,27.64,38.46,18.2,10,0.1,0.86,0.0,20.26,0.86,48.38,Moderate Risk,1,0.97
2048,0.4,Natore,Kharif 2,22.5,82.5,Motor,Oct,Nov to March,March to April,823,30,15.0,75,90,0.37,1.34,4.78,301.77,-7492.93,0.39,0.63,0.14,0.23,0.48,0.59,745.98,5.91,17.81,1.42,39.91,26.47,33.6,1.28,24.41,88.99,12.53,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.18,0.23,0.05,1.32,Moderate,772.89,28.15,36.56,17.79,8,2.22,8.45,0.03,18.77,8.42,27.46,Moderate Risk,0,0.4
2050,0.39,Mymensingh,Kharif 2,27.5,35.0,Mashkalai,Aug,Sep to Oct,Nov,801,35,20.0,25,45,0.41,1.47,5.06,301.65,-7492.91,0.48,0.67,0.14,0.24,0.53,0.5,722.08,5.73,16.23,1.49,31.27,29.94,38.8,1.31,24.89,90.38,10.89,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.34,0.35,0.01,1.02,Optimal,1391.11,27.5,34.86,18.34,0,1.54,5.49,0.03,16.52,5.46,50.58,Low Risk,0,0.39
2054,1.41,Jashore,Rabi,22.5,60.0,Chili,Oct,Nov to March,March to April,2896,30,15.0,50,70,0.31,1.15,4.71,298.19,-2496.45,0.48,0.61,0.42,0.08,0.19,0.17,652.18,6.15,19.27,1.81,29.39,19.9,50.71,1.33,23.17,89.21,10.64,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.22,0.32,0.09,1.5,Optimal,127.01,19.34,30.76,7.52,0,1.35,4.74,0.03,23.24,4.71,6.57,Low Risk,0,1.41
2060,2.19,Sirajganj,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,4520,30,20.0,65,70,0.29,1.09,4.14,301.28,-7492.91,0.28,0.43,0.12,0.15,0.31,0.56,931.33,5.87,16.81,1.53,30.62,29.44,39.96,1.34,24.46,89.71,10.98,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.2,0.24,0.04,1.25,Moderate,1132.42,27.87,34.22,18.47,0,2.08,7.64,0.06,15.75,7.58,40.63,Low Risk,0,2.19
2067,4.89,Chattogram,Rabi,20.0,60.0,Pumpkin,Sep,Oct to Nov,Nov to Feb,10112,25,15.0,50,70,0.33,1.52,5.45,299.69,-2494.35,0.51,0.54,0.48,0.03,0.06,0.05,641.44,6.31,14.48,1.39,37.8,22.9,39.3,1.3,22.33,91.83,10.41,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.24,0.28,0.04,1.22,Optimal,98.78,20.41,31.75,9.62,0,1.66,4.45,0.08,22.13,4.37,4.84,Low Risk,0,4.89
2070,1.08,Bagerhat,Kharif 1,20.5,72.5,Date Palm,April,No need to do,Feb to March,2226,35,6.0,60,85,0.31,1.81,4.17,301.58,14.77,0.27,0.31,0.21,0.04,0.1,0.16,883.02,5.73,33.97,3.89,28.25,22.23,49.52,1.23,22.66,89.79,8.73,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.22,0.33,0.11,1.52,Optimal,656.33,28.88,41.26,16.01,54,2.48,5.86,0.04,25.25,5.82,22.73,High Risk,1,1.08
2072,6.56,Rangpur,Kharif 2,17.0,75.0,Cabbage,Sep,Oct to Jan,Feb,13602,24,10.0,60,90,0.44,1.66,5.36,301.28,-7492.91,0.48,0.67,0.26,0.18,0.42,0.38,655.87,5.6,12.12,1.24,30.27,32.89,36.88,1.3,25.64,89.08,9.77,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.22,0.23,0.01,1.07,Moderate,910.51,27.92,34.91,18.29,0,2.08,6.67,0.1,16.62,6.57,32.61,Low Risk,0,6.56
2074,5.68,Kishoreganj,Rabi,20.5,80.0,Sweet Potato,Nov,Dec to March,April,11776,24,17.0,70,90,0.33,1.05,4.39,297.82,-2495.65,0.41,0.64,0.28,0.16,0.35,0.39,933.05,5.66,20.65,1.96,32.42,25.32,42.24,1.29,24.43,90.79,10.53,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.18,0.23,0.05,1.36,Moderate,79.21,19.38,30.48,8.63,0,1.14,4.29,0.01,21.85,4.28,4.09,Low Risk,0,5.68
2077,4.16,Bagerhat,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,8637,35,15.0,75,85,0.31,2.97,6.31,297.29,-2493.98,0.51,0.57,0.45,0.05,0.12,0.1,560.49,5.73,33.97,3.89,28.25,22.23,49.52,1.23,22.66,89.79,8.73,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.33,0.41,0.08,1.23,Optimal,220.43,19.63,30.58,8.35,0,1.45,4.33,0.04,22.23,4.29,11.23,Low Risk,0,4.16
2077,1.96,Rangpur,Kharif 2,25.0,67.5,Garlic,Oct,Nov to Jan,Feb,4077,30,20.0,65,70,0.44,1.66,5.36,301.28,-7492.91,0.48,0.67,0.26,0.18,0.42,0.38,655.87,5.6,12.12,1.24,30.27,32.89,36.88,1.3,25.64,89.08,9.77,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.2,0.22,0.01,1.1,Moderate,910.51,27.92,34.91,18.29,0,2.08,6.67,0.1,16.62,6.57,32.61,Low Risk,0,1.96
2080,1.17,Sherpur,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,2440,20,15.5,50,60,0.3,1.02,4.35,297.8,-2493.98,0.42,0.63,0.28,0.15,0.35,0.36,747.93,5.74,23.2,2.18,31.38,27.07,41.57,1.29,25.02,90.01,10.64,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.15,0.19,0.04,1.33,Moderate,82.59,19.2,29.93,8.25,0,1.23,4.57,0.07,21.68,4.5,4.3,Low Risk,0,1.17
2084,0.42,Kurigram,Kharif 2,27.5,35.0,Mashkalai,Aug,Sep to Oct,Nov,881,35,20.0,25,45,0.33,1.36,4.63,300.55,-7492.91,0.36,0.49,0.16,0.15,0.33,0.41,792.41,5.63,18.2,1.97,32.46,34.49,33.03,1.31,25.81,89.64,9.23,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.33,0.35,0.02,1.07,Optimal,993.02,27.78,34.92,17.93,0,1.84,5.77,0.08,16.99,5.69,35.74,Low Risk,0,0.42
2089,4.97,Cumilla,Rabi,20.0,60.0,Pumpkin,Sep,Oct to Nov,Nov to Feb,10389,25,15.0,50,70,0.33,1.08,4.67,298.64,-2495.06,0.46,0.59,0.36,0.09,0.23,0.2,676.04,5.39,19.73,1.67,36.14,26.69,37.19,1.3,23.46,91.18,11.81,Acidic (Chua),Loamy (Thịt/Phù sa),0.29,0.31,0.02,1.09,Optimal,73.68,19.19,30.34,8.36,0,1.09,3.32,0.02,21.98,3.3,3.84,Low Risk,0,4.97
2120,2.04,Barguna,Kharif 2,30.0,75.0,Green Palmyra,April,No need to do,May,4316,35,25.0,60,90,0.38,1.75,5.44,300.68,-7493.01,0.44,0.67,0.17,0.23,0.5,0.52,700.9,5.71,25.17,2.47,29.17,25.11,45.74,1.27,22.13,90.12,10.19,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.23,0.29,0.06,1.26,Optimal,1785.97,28.13,32.51,20.84,0,2.48,7.86,0.08,11.67,7.78,63.49,Low Risk,0,2.04
2121,0.69,Manikganj,Rabi,27.5,85.0,Groundnut,Oct,Nov to March,March to April,1474,35,20.0,80,90,0.31,1.12,4.94,298.4,-2494.74,0.36,0.43,0.2,0.11,0.23,0.31,822.72,5.77,20.31,1.88,30.4,24.41,45.17,1.3,23.83,89.97,10.8,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.18,0.22,0.05,1.32,Moderate,91.45,19.45,30.56,8.4,0,1.35,4.2,0.07,22.16,4.13,4.7,Low Risk,0,0.69
2122,3.89,Chattogram,Kharif 2,26.5,75.0,Pineapple,Sep,Sep to May,June to Aug,8245,35,18.0,70,80,0.46,2.26,6.06,301.77,-7492.96,0.5,0.66,0.25,0.2,0.41,0.39,594.69,6.31,14.48,1.39,37.8,22.9,39.3,1.3,22.33,91.83,10.41,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.25,0.28,0.03,1.22,Optimal,1450.75,28.05,34.55,19.76,0,2.36,11.27,0.03,14.79,11.24,51.72,Low Risk,0,3.89
2123,1.56,Rangamati,Kharif 1,25.0,72.5,Kakrol,April,May to July,July to Sep,3322,30,20.0,60,85,0.48,2.69,5.57,301.97,17.29,0.37,0.61,0.22,0.17,0.39,0.47,844.83,5.7,24.39,2.13,32.36,27.91,39.73,1.25,22.65,92.18,11.45,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.31,0.33,0.02,1.07,Optimal,1205.62,27.63,36.72,15.16,4,2.86,6.45,0.12,21.56,6.33,43.63,Moderate Risk,0,1.56
2123,2.47,Tangail,Rabi,20.0,67.5,Ginger,Oct,Nov to March,March to April,5254,25,15.0,60,75,0.32,1.12,4.89,298.23,-2493.97,0.39,0.52,0.24,0.12,0.28,0.3,776.49,5.71,26.11,1.62,28.16,38.4,33.45,1.29,24.27,89.94,16.11,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.21,0.25,0.04,1.23,Moderate,85.72,19.22,30.4,8.23,0,1.38,4.37,0.01,22.17,4.36,4.46,Low Risk,0,2.47
2127,2.97,Mymensingh,Kharif 1,16.0,67.5,Beans,June,July to Nov,Nov to April,6314,22,10.0,60,75,0.32,0.94,3.39,302.34,22.28,0.22,0.28,0.15,0.06,0.13,0.29,902.63,5.73,16.23,1.49,31.27,29.94,38.8,1.31,24.89,90.38,10.89,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.27,0.29,0.02,1.13,Optimal,1997.22,27.31,37.3,15.39,15,1.92,6.08,0.13,21.91,5.95,73.12,Moderate Risk,0,2.97
2129,0.52,Bhola,Kharif 2,22.5,75.0,Rape & Mustard,Oct,Nov to Feb,Feb to April,1110,30,15.0,65,85,0.32,1.89,5.4,300.25,-7493.04,0.29,0.43,0.06,0.17,0.37,0.61,869.44,5.57,31.05,2.48,30.53,27.14,42.37,1.27,22.14,90.79,12.52,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.21,0.26,0.05,1.34,Optimal,2272.77,28.44,31.57,21.83,0,3.58,10.3,0.13,9.74,10.17,79.92,Low Risk,0,0.52
2133,3.95,Khagrachari,Kharif 2,26.5,75.0,Pineapple,Sep,Sep to May,June to Aug,8432,35,18.0,70,80,0.55,3.39,7.05,300.93,-7492.93,0.6,0.8,0.34,0.22,0.47,0.37,500.11,5.58,13.79,1.33,32.68,28.85,38.46,1.27,23.21,91.96,10.36,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.28,0.31,0.03,1.13,Optimal,1337.03,27.64,38.46,18.2,10,0.1,0.86,0.0,20.26,0.86,48.38,Moderate Risk,1,3.95
2140,0.4,Rangamati,Rabi,31.0,45.0,Sesame,Nov,Dec to Jan,Feb,863,35,27.0,40,50,0.39,3.43,7.5,297.74,-2497.35,0.63,0.7,0.5,0.09,0.2,0.14,510.58,5.7,24.39,2.13,32.36,27.91,39.73,1.25,22.65,92.18,11.45,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.23,0.28,0.05,1.2,Optimal,98.78,20.41,31.75,9.62,0,1.66,4.45,0.08,22.13,4.37,4.84,Low Risk,0,0.4
2158,3.12,Kurigram,Kharif 2,30.0,80.0,Betelnut,July,Aug to Jan,Jan to March,6734,35,25.0,70,90,0.33,1.36,4.63,300.55,-7492.91,0.36,0.49,0.16,0.15,0.33,0.41,792.41,5.63,18.2,1.97,32.46,34.49,33.03,1.31,25.81,89.64,9.23,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.26,0.3,0.04,1.2,Optimal,993.02,27.78,34.92,17.93,0,1.84,5.77,0.08,16.99,5.69,35.74,Low Risk,0,3.12
