Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,soil_ph,NDVI_early,NDVI_mid,NDVI_late,NDVI_std,NDVI_prev_season
17404,0.838830154,Lalmonirhat,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,14599,20,15.0,50,85,,0.6005631769723303,0.41050848936043094,0.48998470384350573,0.10112176136703796,0.4453238905714439
0,#DIV/0!,Madaripur,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,0,20,15.0,50,85,56.0,0.5680438314099354,0.4390723314414899,0.3644573135630586,0.1403162469963059,0.4063651096234308
1,0,Magura,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,0,20,15.0,50,85,61.0,0.7173624754929421,0.4617642500312002,0.4708722258795271,0.12785965496739038,0.3522418035026976
5365,0.8320596459,Manikganj,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,4464,20,15.0,50,85,,0.4193839512009965,0.35659875113743067,0.290424665561086,0.09861609153404356,0.4114178092969235
6057,1.134885257,Meherpur,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,6874,20,15.0,50,85,65.0,0.6557736174550848,0.5507296743933876,0.5437648085783094,0.08789896889732247,0.1259660232378597
0,#DIV/0!,Moulvibazar,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,0,20,15.0,50,85,,0.5081293337700128,0.4952625887749301,0.4579298360561219,0.08488885957999688,0.4082711888182118
4,0.5,Munshiganj,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,2,20,15.0,50,85,,0.4799755728266007,0.4108646144821177,0.38135153512021763,0.13907044762862025,0.31340565567292
0,#DIV/0!,Mymensingh,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,0,20,15.0,50,85,,0.6661036234448312,0.3882912054103752,0.3770744456748467,0.17197442360608786,0.4943108635282229
0,#DIV/0!,Naogaon,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,0,20,15.0,50,85,,0.6437611050179507,0.37773799219078585,0.44320515377148667,0.1490518675511966,0.3298349904608932
0,#DIV/0!,Narail,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,0,20,15.0,50,85,58.0,0.6251097875564693,0.455960701104157,0.463811524104659,0.10923326137090027,0.3795905639419704
0,#DIV/0!,Narayanganj,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,0,20,15.0,50,85,,0.3876193728015197,0.38593309453047764,0.3381212291093049,0.07658986271822814,0.3114359236632746
0,#DIV/0!,Narsingdi,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,0,20,15.0,50,85,,0.4212772529102456,0.46270852562311826,0.4432366492567433,0.08894703970502957,0.3858671860931894
87,0.4367816092,Natore,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,38,20,15.0,50,85,,0.6270773846150153,0.4518419278448418,0.5235898501796531,0.11694281798209018,0.1449640755138761
36,1,Netrokona,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,36,20,15.0,50,85,,0.3798255718688024,0.3455465298918347,0.4088457201680249,0.14361385584881256,0.3045873133388933
12075,0.7561076605,Nilphamari,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,9130,20,15.0,50,85,,0.653377154092829,0.4001738974168444,0.4662881965902417,0.13081823882432134,0.4439194600915765
0,#DIV/0!,Noakhali,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,0,20,15.0,50,85,55.0,0.5743616085661583,0.466963963803802,0.42873704726959755,0.09859302369303177,0.2611398897351406
0,#DIV/0!,Pabna,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,0,20,15.0,50,85,,0.576205463230183,0.4451329779112825,0.4231117043633386,0.08841621209086932,0.2688296958156423
10,0.2,Panchagar,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,2,20,15.0,50,85,,0.7131991955629091,0.38705334249247575,0.37326745465683425,0.1660471203623592,0.3210316931496211
0,#DIV/0!,Patuakhali,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,0,20,15.0,50,85,,0.6209295032125958,0.4039949355168449,0.2796608917656713,0.16543853546748835,0.3662096619113779
0,#DIV/0!,Pirojpur,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,0,20,15.0,50,85,57.0,0.6644367573268926,0.5081544643188036,0.41988289226107484,0.1372120317729899,0.4734452905350293
103,0.9126213592,Rajbari,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,94,20,15.0,50,85,60.0,0.583792751193523,0.4043405915974824,0.38996244142790865,0.11249378373215907,0.3411103169038733
0,#DIV/0!,Rajshahi,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,0,20,15.0,50,85,65.0,0.5638042771009885,0.40385404364101596,0.43952973021575364,0.07836275457077709,0.2171911759580277
1322,0.6875945537,Rangamati,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,909,20,15.0,50,85,,0.7267932608407919,0.6904436775533455,0.4672013031485988,0.17010131784547686,0.407467011061289
8222,0.7675747993,Rangpur,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,6311,20,15.0,50,85,59.0,0.6744499663546515,0.3958322423370637,0.41524602791002635,0.1514596809934557,0.4118453959149274
0,#DIV/0!,Satkhira,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,0,20,15.0,50,85,59.0,0.5293331106485334,0.4350327710263543,0.39082545661790213,0.08419644024669956,0.2954937434231568
0,#DIV/0!,Shariatpur,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,0,20,15.0,50,85,55.0,0.5050903206312234,0.3963210105562512,0.3116564128592009,0.13570917244933095,0.337774879445382
0,#DIV/0!,Sherpur,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,0,20,15.0,50,85,,0.662903433290502,0.41404618041021135,0.41754488868976086,0.16981786589011325,0.3417866673453712
0,#DIV/0!,Sirajganj,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,0,20,15.0,50,85,,0.4306876986901167,0.34625433107190007,0.34578968959315376,0.07587465677817191,0.1714208140792081
0,#DIV/0!,Sunamganj,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,0,20,15.0,50,85,54.0,0.0714833095098531,0.31027128029930723,0.46393507231936537,0.19631834881919175,0.0062517479924633
0,#DIV/0!,Sylhet,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,0,20,15.0,50,85,54.0,0.4585160647406363,0.44787279745620107,0.39805962153131697,0.09884893917290195,0.3776845712197997
342,0.5058479532,Tangail,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,173,20,15.0,50,85,60.0,0.5962526033050995,0.40038182021930835,0.3236021176818092,0.14929537950302899,0.3358840930816195
0,#DIV/0!,Thakurgaon,Kharif 2,17.5,67.5,Tobacco,Oct,Nov to Feb,Feb to April,0,20,15.0,50,85,,0.6913470028229801,0.43211607649427575,0.48417020185905324,0.12430236925266322,0.3582324259138552
259,0.7722007722,Bagerhat,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,200,20,15.5,50,60,57.0,0.4540554389640537,0.5310603918516658,0.2844793013289463,0.11088340351188375,0.6214849029628107
0,#DIV/0!,Bandarban,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,0,20,15.5,50,60,55.0,0.7680437191871492,0.6711461843279111,0.3876779567270571,0.15981098022326307,0.7636090237183978
0,#DIV/0!,Barguna,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,0,20,15.5,50,60,57.0,0.4662558246927283,0.3254094075465732,0.2876097437686987,0.07249282641993464,0.6701243948177539
1800,0.9422222222,Barishal,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,1696,20,15.5,50,60,,0.372827378606825,0.3258251891916187,0.3100169088937738,0.07081409617229877,0.5307537456864099
5670,1.235449735,Bhola,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,7005,20,15.5,50,60,56.0,0.2620954557342561,0.25369716913212814,0.2246323016939531,0.033705417608764665,0.4295190696079973
6264,1.185185185,Bogura,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,7424,20,15.5,50,60,,0.3144341526519014,0.402110869787143,0.3974557819503149,0.07806523367763034,0.4866866462303992
1898,0.7260273973,Brahmanbaria,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,1378,20,15.5,50,60,54.0,0.3347151991117539,0.4280301292838294,0.4667222562628336,0.1288518174454057,0.4832769726821609
107,1.093457944,Chandpur,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,117,20,15.5,50,60,,0.4066104245438057,0.39344653680848696,0.2824497786894116,0.08264231471689698,0.511193701275472
60134,1.468836266,Chapai Nawabganj,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,88327,20,15.5,50,60,,0.3864980319501888,0.44328237522718034,0.3377839429676815,0.07929653244090899,0.5166230847120769
0,#DIV/0!,Chattogram,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,0,20,15.5,50,60,,0.5418237288330188,0.5028219050815989,0.3406132785765541,0.0803052118335613,0.6490491736260601
1869,1.504547887,Chuadanga,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,2812,20,15.5,50,60,,0.4480905156880582,0.5678158007056634,0.4685908909016339,0.07234960972658722,0.5781108306077708
0,#DIV/0!,CoxsBazar,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,0,20,15.5,50,60,55.0,0.479759680493097,0.46153591965254687,0.362233654035479,0.04712065042823963,0.5181658529893575
1231,1.022745735,Cumilla,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,1259,20,15.5,50,60,,0.4591086341017765,0.4634169807395878,0.2799573140061434,0.11566161053705055,0.6332118144284202
372,1.22311828,Dhaka,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,455,20,15.5,50,60,,0.3729581706124147,0.3773540523494136,0.2053280197750239,0.08401958637575263,0.4637615523232626
10237,1.279183354,Dinajpur,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,13095,20,15.5,50,60,,0.2906194740532874,0.4391421972459331,0.3864902076658625,0.10898037453800447,0.5334847342658163
55341,1.37738747,Faridpur,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,76226,20,15.5,50,60,,0.3585719698538986,0.4630858807111416,0.1596716045798009,0.13738366390810816,0.5431138624575879
150,1.073333333,Feni,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,161,20,15.5,50,60,,0.4082268131916088,0.46254311368047274,0.3154547680727988,0.06961302670674419,0.6568684139549554
7317,1.194888616,Gaibandha,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,8743,20,15.5,50,60,57.0,0.2511277688066824,0.3644401500636081,0.2560613395709359,0.11110971374957339,0.472527892285157
167,1.191616766,Gazipur,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,199,20,15.5,50,60,,0.503080146381813,0.4220036237240463,0.3013299480303391,0.09280545811085628,0.6351801312217112
13291,1.159355955,Gopalganj,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,15409,20,15.5,50,60,56.0,0.4609106854805545,0.49104019236001745,0.365624571223079,0.10542223447685811,0.6431246483263354
550,1.074545455,Habiganj,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,591,20,15.5,50,60,,0.2933653211174028,0.44688528396589416,0.4094105700184439,0.13686538738900883,0.490276717097282
10623,1.145533277,Jamalpur,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,12169,20,15.5,50,60,,0.4257361694326304,0.4110530343427405,0.2203033803902141,0.11503349535318241,0.516399347268738
1890,1.227513228,Jashore,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,2320,20,15.5,50,60,,0.4167681844969798,0.5077224522361125,0.5094016354846946,0.07353286273566573,0.5761013650280524
160,1.24375,Jhallokati,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,199,20,15.5,50,60,,0.5645420349590545,0.4437524233269056,0.3844964290526782,0.08022167130216228,0.7413763264744606
13261,1.406530428,Jhenaidah,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,18652,20,15.5,50,60,,0.3797805611465307,0.5232380446390258,0.4932941383053687,0.08463701871685593,0.5856887814533969
5649,1.09700832,Joypurhat,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,6197,20,15.5,50,60,64.0,0.2968852712832193,0.4414659029625008,0.5481632788078854,0.09450554661552477,0.495012034982754
0,#DIV/0!,Khagrachari,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,0,20,15.5,50,60,54.0,0.7269174609559165,0.6379503765918614,0.3194542381207939,0.16480071418699846,0.8046879631390788
497,1.040241449,Khulna,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,517,20,15.5,50,60,59.0,0.4194859752623969,0.4572477264538242,0.2547487058378869,0.09135644612825006,0.5800102272282405
3030,1.017821782,Kishoreganj,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,3084,20,15.5,50,60,,0.2840718604506674,0.4541608085029905,0.3676092519986164,0.14068617001925604,0.346103638367728
20932,1.337425951,Kurigram,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,27995,20,15.5,50,60,,0.2948933587045184,0.3351256585018025,0.2226332627293874,0.08371504367873149,0.4533404465415963
27399,1.560640899,Kushtia,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,42760,20,15.5,50,60,,0.3382201733296665,0.48457925711805044,0.3702999720630754,0.07812785274524288,0.5100774986217015
0,#DIV/0!,Lakshmipur,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,0,20,15.5,50,60,56.0,0.4300570517628377,0.3344784905348415,0.3561816998129432,0.06634426666166583,0.5368424127097657
3302,1.216232586,Lalmonirhat,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,4016,20,15.5,50,60,,0.3275862606305177,0.47779928539651834,0.4065448627465945,0.09743982525068033,0.4495769122619324
11787,1.194451514,Madaripur,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,14079,20,15.5,50,60,56.0,0.4022075356404387,0.4465895186859274,0.145892769350381,0.1378667850061235,0.5270003205348973
10947,1.132182333,Magura,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,12394,20,15.5,50,60,61.0,0.3856792337217167,0.49517532132545855,0.3516332543736697,0.08985154867669824,0.5564517069988566
3993,1.135487102,Manikganj,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,4534,20,15.5,50,60,,0.3774664093334369,0.3546973489651107,0.238108560268593,0.11011602663825164,0.4185406978474758
31854,1.718936397,Meherpur,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,54755,20,15.5,50,60,65.0,0.4469524389105069,0.5831407600083424,0.4240959983858737,0.08812555438801599,0.5774080200216897
88,0.7045454545,Moulvibazar,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,62,20,15.5,50,60,,0.4977793993594279,0.4569660852913717,0.3772511111134909,0.0673203085377929,0.6199927514832799
21,1.142857143,Munshiganj,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,24,20,15.5,50,60,,0.3336655622501818,0.4525393377447156,0.1254731884929805,0.15888460968517018,0.4487728540074254
3247,1.121650755,Mymensingh,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,3642,20,15.5,50,60,,0.3867889892825891,0.3751157558309477,0.2792620099084889,0.1266476407662074,0.6097119497847369
56124,1.415829235,Naogaon,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,79462,20,15.5,50,60,,0.300886392682955,0.43432741698029503,0.3353748718633925,0.13295541617518083,0.5271957717658298
3717,1.182943234,Narail,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,4397,20,15.5,50,60,58.0,0.3892973548681078,0.4821649438285152,0.3408352502702987,0.09177922797195084,0.5628542478735085
140,0.7642857143,Narayanganj,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,107,20,15.5,50,60,,0.4017658280813401,0.3641961125258338,0.2542342797497706,0.07060611072813075,0.484101190508087
241,0.9045643154,Narsingdi,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,218,20,15.5,50,60,,0.4960062531248373,0.4467058711280038,0.3744952593367734,0.08578653027208602,0.582228604206656
53757,1.190003162,Natore,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,63971,20,15.5,50,60,,0.3470177874611827,0.5192715602395143,0.3938140226589006,0.12032212861891539,0.5182904304847376
2005,0.8683291771,Netrokona,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,1741,20,15.5,50,60,,0.3218828493909481,0.4137755486167342,0.2180584018053236,0.16971815233591292,0.4572107645523022
12475,1.303807615,Nilphamari,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,16265,20,15.5,50,60,,0.3476216887866298,0.4580404607121493,0.348037858697919,0.11638621923881182,0.4830189104860807
21,0.9523809524,Noakhali,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,20,20,15.5,50,60,55.0,0.4379654866351988,0.43439086688218675,0.3485228861940609,0.05852972086407964,0.6121314642988956
64976,1.223959616,Pabna,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,79528,20,15.5,50,60,,0.388404621513211,0.46696140823084287,0.3016887841086959,0.07747623188958398,0.4938904215556714
44594,1.334080818,Panchagar,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,59492,20,15.5,50,60,,0.3552231484416963,0.40071757436792343,0.20279912294809,0.11411371251993274,0.485823986874206
31,1.322580645,Patuakhali,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,41,20,15.5,50,60,,0.3910234141136282,0.3030411264598909,0.2365474556695895,0.05795581922374171,0.6429891164126075
57,0.7368421053,Pirojpur,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,42,20,15.5,50,60,57.0,0.5355773894093223,0.442526845137816,0.3392577304779658,0.08680036103687731,0.6965960442832237
29485,1.059725284,Rajbari,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,31246,20,15.5,50,60,60.0,0.3159894357608295,0.4385174120226673,0.2441449981923793,0.09604993253974836,0.466512607496879
62433,1.236269281,Rajshahi,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,77184,20,15.5,50,60,65.0,0.3250446250255215,0.4345441802493639,0.39139088167786,0.06046054338697707,0.4638470315151211
0,#DIV/0!,Rangamati,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,0,20,15.5,50,60,,0.674089031025505,0.608992904675605,0.2740115169357396,0.17549329114672346,0.7572250026165042
4235,1.679338843,Rangpur,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,7112,20,15.5,50,60,59.0,0.302229029600414,0.4177240754748042,0.2902257990630829,0.10524014074762443,0.5551464143048584
1843,1.174715138,Satkhira,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,2165,20,15.5,50,60,59.0,0.4115941841061277,0.4390374300963688,0.2721199083647258,0.0775072193238727,0.4949600162131376
10260,1.313157895,Shariatpur,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,13473,20,15.5,50,60,55.0,0.3795439307242726,0.3988244619550267,0.0925735314905069,0.13943490520499544,0.4604456937918399
2080,1.173076923,Sherpur,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,2440,20,15.5,50,60,,0.4173752128178273,0.42147435111796216,0.2678615620118689,0.14708925288262115,0.6041241456870005
13460,1.149331352,Sirajganj,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,15470,20,15.5,50,60,,0.3521805347842084,0.374433544926247,0.2438028677727265,0.08325483652463546,0.3832723887128045
1172,0.7081911263,Sunamganj,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,830,20,15.5,50,60,54.0,0.2344378897328882,0.4831048862306309,0.2385902396757943,0.17996784288848028,0.1793284797174766
590,0.7406779661,Sylhet,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,437,20,15.5,50,60,54.0,0.430003861913886,0.4382349369142626,0.2401914716423759,0.10041011432221666,0.5401497904776739
11985,1.135836462,Tangail,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,13613,20,15.5,50,60,60.0,0.4405935738388953,0.37549463161646995,0.2191926340496671,0.12853262516363206,0.5500375193507461
121790,1.507652517,Thakurgaon,Rabi,17.75,55.0,Wheat,Dec,Jan  to  March,April,183617,20,15.5,50,60,,0.3186676286823571,0.504262929415545,0.373304905125753,0.09892301576353027,0.4435090691546509
490,1,Bagerhat,Kharif 1,25.0,70.0,Wood Apple,May,June to August,August to September,490,30,20.0,60,80,57.0,0.2670404721298456,0.2950134925899327,0.4274038167766788,0.10609541145465501,0.2844793013289463
83,2.012048193,Bandarban,Kharif 1,25.0,70.0,Wood Apple,May,June to August,August to September,167,30,20.0,60,80,55.0,0.2612788417491431,0.4873758494471947,0.4368947017278657,0.10615674240377646,0.3876779567270571
80,0.9375,Barguna,,25.0,70.0,Wood Apple,May,June to August,August to September,75,30,20.0,60,80,57.0,0.3323424160378924,0.23863117597059522,0.251793712631361,0.07837592201848463,0.2876097437686987
563,0.9253996448,Barishal,Kharif 1,25.0,70.0,Wood Apple,May,June to August,August to September,521,30,20.0,60,80,,0.309535002934125,0.23613805496103848,0.25884791955367686,0.07072733202341608,0.3100169088937738
155,1.032258065,Bhola,Kharif 1,25.0,70.0,Wood Apple,May,June to August,August to September,160,30,20.0,60,80,56.0,0.1946286534864403,0.13946893734096613,0.14814231615787765,0.06395865186018915,0.2246323016939531
