Area,AP Ratio,District,Season,Avg Temp,Crop Name,Transplant,Growth,Harvest,Production,Min Relative Humidity,LST_Kelvin,Soil_Moisture_mm,NDVI_Season_Std,NDVI_Season_CV,Avg_Salinity_Index,pH,Clay,Sand,Bulk_Density,CN_Ratio,pH_Suitability,Compaction_Risk,Dominant_Soil_Texture,sm_rootzone,Rootzone_Surface_Diff,Water_Availability_Cat,Heat_Stress_Days,Wind_Mean,Wind_Max,Wind_Min,Rain_Temp_Ratio,Extreme_Heat_Risk,is_extreme_Wind_Max,Yield,Temp_Range,Drought_Index,Satellite_Info_1,Satellite_Info_2,Soil_Nutrient_Index,Heavy_Rain_Event
40975,0.5617327639,Rajshahi,Kharif 2,22.5,Rape & Mustard,Oct,Nov to Feb,Feb to April,23017,65,301.83871645373125,-7492.9514892145235,0.1526839228943546,0.3894293860716425,755.9178007491287,6.11,36.24,17.79,1.29,11.76,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2372,0.047,Moderate,8.0,2.2247154471544714,8.45,0.03,27.46,Moderate Risk,0,0.5617327638804149,15.0,0.4615384615384615,0.4415552676198778,0.5663459358200028,-0.7103375852037501,1
41417,0.691648357,Faridpur,Kharif 2,15.0,Lentil,Oct,Nov  to  Feb,Feb to March,28646,85,301.25941133831304,-7492.916122143231,0.154787580283514,0.365197586725799,775.9917718550253,6.26,33.5,25.3,1.31,12.96,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3608,0.0851,Optimal,0.0,2.1730081300813007,8.05,0.09,40.81,Low Risk,0,0.6916483569548736,10.0,0.2352941176470588,0.9268954254205284,0.2958705473358631,-1.2197422314320323,1
41822,0.3934053847,Munshiganj,Kharif 2,26.0,Aman,June,July to  Oct,Nov to Dec,16453,60,301.17602976769786,-7492.906371046176,0.1582492121376761,0.4604723678690792,780.7977452526177,5.44,35.02,29.59,1.25,8.43,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.3062,0.008,Optimal,0.0,2.1950406504065043,7.91,0.03,41.18,Low Risk,0,0.3934053847257424,28.0,0.6666666666666666,-0.0609761658491554,1.0255385705425526,0.6226459636965409,1
41981,1.262070937,Jashore,Kharif 1,26.0,Aus,March,April to July,Aug,52983,60,303.4735121731487,11.438817316158476,0.1425918050578407,0.4193203230164535,922.2913247375768,6.15,29.39,19.9,1.33,10.64,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2934,0.0734,Optimal,42.5,2.535,6.63,0.04,16.5,High Risk,0,1.2620709368523857,28.0,0.6666666666666666,-0.8252130366884526,0.6139822966594267,-0.3200040351571537,1
42687,0.5436081243,Bogura,Kharif 2,22.5,Rape & Mustard,Oct,Nov to Feb,Feb to April,23205,65,301.0697146487613,-7492.924533433408,0.2044261145515634,0.5369688427263206,788.5407535084446,6.18,35.2,21.52,1.3,10.67,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2179,0.046,Moderate,0.0,2.2352032520325205,7.91,0.03,32.7,Low Risk,0,0.5436081242532855,15.0,0.4615384615384615,1.1194801860492478,1.841999527762384,-0.6760207239667326,1
43029,3.984405866,Jhenaidah,Rabi,20.5,Maize 2,Dec,Jan  to  March,April,171445,50,298.5706510060384,-2494.129128568497,0.097682578161477,0.2004264559607635,689.0704221881782,6.21,30.96,16.69,1.26,12.62,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2436,0.0598,Moderate,0.0,1.4094166666666663,4.93,0.06,5.26,Low Risk,0,3.984405865811429,13.0,0.54,0.854180109047176,-1.302568479957929,-0.3020893337143854,0
43540,5.670004593,Chuadanga,Kharif 1,30.0,Jute,March,April to Aug,Sep,246872,70,304.28610200715644,12.141654731308794,0.0660946330227888,0.1754264734335172,795.207891150735,6.07,38.89,18.38,1.3,13.81,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2563,0.037,Optimal,42.5,2.6054918032786887,6.9,0.06,13.16,High Risk,0,5.670004593477263,20.0,0.5714285714285714,-0.2630075245106463,-0.9282143455531549,-0.638460036239235,1
43686,0.4283752232,Pabna,Kharif 2,22.5,Rape & Mustard,Oct,Nov to Feb,Feb to April,18714,65,301.587045934829,-7492.918581822548,0.1582751120757719,0.3945947486516322,795.6505658138942,5.99,39.89,19.7,1.28,13.28,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2542,0.049,Optimal,0.0,2.2982113821138213,8.54,0.08,35.29,Low Risk,0,0.4283752231836286,15.0,0.4615384615384615,0.5351007078635094,0.0452744837508805,-0.7163506146840665,1
44132,3.241616061,Rangpur,Rabi,20.5,Maize 2,Dec,Jan  to  March,April,143059,50,297.7434083952469,-2494.632245175618,0.110333604642324,0.2837431285719959,941.3737150888076,5.6,30.27,32.89,1.3,9.77,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1871,0.0211,Moderate,0.0,1.4260833333333334,7.0,0.06,4.54,Low Risk,0,3.2416160609081843,13.0,0.54,-0.6970926158128324,-0.8862714828199124,-2.061583229524937,0
44594,1.334080818,Panchagar,Rabi,17.75,Wheat,Dec,Jan  to  March,April,59492,50,298.0945042565472,-2495.7410063155894,0.0899047166020613,0.2309133414603222,921.679974999059,5.88,30.85,26.88,1.29,10.74,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2248,0.0309,Moderate,0.0,1.1396666666666666,6.48,0.01,3.5,Low Risk,0,1.334080818047271,4.5,0.4,-0.8646203876004026,-0.9877450272643818,-0.545552610126157,0
44719,0.7564793488,Barishal,Kharif 1,26.0,Aus,March,April to July,Aug,33829,60,301.6005561214381,14.378429688984028,0.0610834471913354,0.2148024069942727,959.512963861418,5.73,27.75,24.02,1.27,11.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3049,0.042,Optimal,16.0,3.0311475409836066,6.44,0.07,35.44,High Risk,0,0.7564793488226481,28.0,0.6666666666666666,-1.722027696119141,-0.5601305263115808,1.7433693429784514,1
45293,0.4919082419,Manikganj,Kharif 2,22.5,Rape & Mustard,Oct,Nov to Feb,Feb to April,22280,65,301.4633169495168,-7492.913171613218,0.1176340995578901,0.3289014616017305,855.2757419547362,5.77,30.4,24.41,1.3,10.8,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2243,0.0466,Moderate,0.0,2.1726016260162604,8.25,0.04,40.15,Low Risk,0,0.491908241891683,15.0,0.4615384615384615,-0.8452228526707006,-0.0361004499488505,-0.0831842507896098,1
46093,5.040006075,Kurigram,Kharif 1,30.0,Jute,March,April to Aug,Sep,232309,70,300.720540470831,23.70364085097172,0.0918731121524391,0.5014582090324571,969.6510007084167,5.63,32.46,34.49,1.31,9.23,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.335,0.0245,Optimal,17.0,2.044918032786885,6.81,0.04,57.18,High Risk,0,5.040006074675113,20.0,0.5714285714285714,-4.36715872549444,0.472291078486112,-0.2670805270454509,1
47938,1.607493012,Meherpur,Rabi,26.0,Boro,Nov,Dec to March,April,77060,60,298.2055057151844,-2493.0144663616484,0.078665784749741,0.143264779131798,831.1397555576286,6.22,37.87,18.94,1.28,13.51,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2281,0.0654,Moderate,0.0,1.4605833333333331,4.88,0.07,4.25,Low Risk,0,1.6074930118069173,28.0,0.6666666666666666,2.35402083733199,-1.786809261743975,-0.8284322461055669,0
48842,3.022705868,Natore,Kharif 2,25.0,Garlic,Oct,Nov to Jan,Feb,147635,65,301.77013958124627,-7492.925923980239,0.2252885638814855,0.5851160171311833,745.9808383481169,5.91,39.91,26.47,1.28,12.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2421,0.0363,Moderate,8.0,2.2247154471544714,8.45,0.03,27.46,Moderate Risk,0,3.0227058679005774,10.0,0.4615384615384615,0.761519243987479,1.8282412579108007,-1.025362468666997,1
48911,6.420007769,Meherpur,Kharif 1,30.0,Jute,March,April to Aug,Sep,314009,70,304.4387440654736,12.64623058448851,0.0373449770586872,0.0920892592854273,836.4072965637137,6.22,37.87,18.94,1.28,13.51,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2517,0.0409,Optimal,42.5,2.4805737704918034,6.96,0.16,14.21,High Risk,0,6.420007769213469,20.0,0.5714285714285714,-0.2807196564366978,-1.6427760607397526,-0.8284322461055669,1
49627,1.741431076,Narayanganj,Rabi,26.0,Boro,Nov,Dec to March,April,86422,60,299.21119398198107,-2496.45803033662,0.0533683416347991,0.1428532615928292,754.2832102206442,5.64,35.04,30.21,1.3,9.76,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2625,0.046,Optimal,0.0,1.3990833333333337,4.12,0.08,4.9,Low Risk,0,1.7414310758256597,28.0,0.6666666666666666,-1.7036343937284428,-1.8006302506570997,-1.105551890387526,0
50522,1.088654448,Sunamganj,Kharif 1,26.0,Aus,March,April to July,Aug,55001,60,300.21018981220266,24.674549068253903,0.1816336852597861,0.0,1070.6503064634555,5.89,33.84,29.64,1.33,9.78,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3358,0.0073,Optimal,5.0,1.693032786885246,6.12,0.11,120.01,Moderate Risk,0,1.0886544475673965,28.0,0.6666666666666666,-5.937863527961503,3.358597157831506,-1.2076847204063133,1
51464,1.24450101,Meherpur,Kharif 1,26.0,Aus,March,April to July,Aug,64047,60,304.4387440654736,12.64623058448851,0.0373449770586872,0.0920892592854273,836.4072965637137,6.22,37.87,18.94,1.28,13.51,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2392,0.0488,Moderate,42.5,2.4805737704918034,6.96,0.16,14.21,High Risk,0,1.2445010104150471,28.0,0.6666666666666666,-0.2807196564366978,-1.6427760607397526,-0.8284322461055669,1
52049,2.593844262,Thakurgaon,Kharif 1,27.0,Maize 1,March,April to May,June to July,135007,60,303.58118022699307,20.560762319688507,0.1461067965693867,0.4748377991669735,882.8065724035296,5.85,30.97,32.95,1.3,11.15,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2577,0.0193,Optimal,42.5,2.537540983606557,6.3,0.09,36.58,High Risk,0,2.593844262137601,14.0,0.5666666666666667,-1.1769484669789103,0.7966001419483262,-0.1896617295769261,1
52484,5.080005335,Narail,Kharif 1,30.0,Jute,March,April to Aug,Sep,266619,70,303.2245432698789,11.12698053736449,0.0491219934727022,0.1545653293900079,953.5573172586392,5.75,29.12,33.18,1.33,11.08,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.5064,0.1641,Optimal,15.0,1.924918032786885,6.08,0.13,73.12,Moderate Risk,0,5.080005334959226,20.0,0.5714285714285714,-1.393037787684919,-0.9634722872668596,-1.1470154767101648,1
53100,18.22988701,Natore,Kharif 2,29.0,Sugarcane,Oct,Nov to Aug,Aug to Sep,968007,45,301.77013958124627,-7492.925923980239,0.2252885638814855,0.5851160171311833,745.9808383481169,5.91,39.91,26.47,1.28,12.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2469,0.0298,Moderate,8.0,2.2247154471544714,8.45,0.03,27.46,Moderate Risk,0,18.22988700564972,18.0,0.8444444444444444,0.761519243987479,1.8282412579108007,-1.025362468666997,1
53557,5.719999253,Jhenaidah,Kharif 1,30.0,Jute,March,April to Aug,Sep,306346,70,303.7889509535939,13.399109142973664,0.1061156122254977,0.2891267428295461,766.1341203091142,6.21,30.96,16.69,1.26,12.62,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2623,0.0365,Optimal,42.5,2.47672131147541,6.36,0.08,19.09,High Risk,0,5.719999253132177,20.0,0.5714285714285714,-0.4461325206377542,-0.133786021450767,-0.3020893337143854,1
53757,1.190003162,Natore,Rabi,17.75,Wheat,Dec,Jan  to  March,April,63971,50,298.04345091100333,-2493.535682093069,0.1322606380217887,0.2777370508560854,736.2556354100011,5.91,39.91,26.47,1.28,12.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.203,0.0541,Moderate,0.0,1.4068333333333334,5.11,0.13,4.06,Low Risk,0,1.190003162378853,4.5,0.4,0.9804346202736184,-0.877907382181931,-1.025362468666997,0
55341,1.37738747,Faridpur,Rabi,17.75,Wheat,Dec,Jan  to  March,April,76226,50,299.2569908168513,-2494.2519860254192,0.0682816550088632,0.1562661589906932,744.3115052445974,6.26,33.5,25.3,1.31,12.96,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3188,0.1016,Optimal,0.0,1.4433333333333331,5.01,0.07,5.45,Low Risk,0,1.3773874704107265,4.5,0.4,-0.3165569508218318,-1.7059015604741554,-1.2197422314320323,0
55702,0.573031489,Naogaon,Kharif 2,22.5,Rape & Mustard,Oct,Nov to Feb,Feb to April,31919,65,301.8534952688643,-7492.914971370762,0.17633304384791,0.4003378014353128,715.3122681658049,6.47,38.6,22.11,1.32,12.26,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.224,0.0508,Moderate,4.0,2.051056910569106,7.97,0.07,27.99,Moderate Risk,0,0.5730314889950091,15.0,0.4615384615384615,2.0645484883258374,0.8022216042432737,-1.6238030944783033,1
56124,1.415829235,Naogaon,Rabi,17.75,Wheat,Dec,Jan  to  March,April,79462,50,297.58924465229694,-2494.9518627032376,0.1497405445604576,0.3734483996697592,852.6830670980565,6.47,38.6,22.11,1.32,12.26,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2,0.0578,Moderate,0.0,1.37525,6.18,0.09,4.02,Low Risk,0,1.4158292352647708,4.5,0.4,0.1606842482839793,-0.2552001868073154,-1.6238030944783033,0
56336,1.710469327,Pirojpur,Rabi,26.0,Boro,Nov,Dec to March,April,96361,60,298.1311695554613,-2496.3640446097806,0.0760021568789336,0.1631684697606366,643.6199539756535,5.79,29.02,23.88,1.22,7.75,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2658,0.0583,Optimal,0.0,1.4529166666666666,4.33,0.04,11.23,Low Risk,0,1.7104693268957682,28.0,0.6666666666666666,1.1978787217039133,-1.824438246016284,3.4267975907503105,1
56700,1.787407407,Munshiganj,Rabi,26.0,Boro,Nov,Dec to March,April,101346,60,298.68502032826973,-2496.5480498691377,0.1004070888339689,0.2374695533957767,725.5828241750812,5.44,35.02,29.59,1.25,8.43,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.2229,0.0436,Moderate,0.0,1.3990833333333337,4.12,0.08,4.9,Low Risk,0,1.7874074074074071,28.0,0.6666666666666666,0.201317587225234,-1.2194381732236907,0.6226459636965409,0
56777,4.236310478,Nilphamari,Rabi,20.5,Maize 2,Dec,Jan  to  March,April,240525,50,297.1387731746752,-2495.773404794608,0.1274774173261423,0.2961589786048574,871.4976966085044,6.0,29.14,32.45,1.31,9.41,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1672,0.0051,Moderate,0.0,1.2875,7.48,0.03,4.09,Low Risk,0,4.236310477834334,13.0,0.54,0.2553417058288194,-0.716339166760312,-1.079924326687568,0
56903,1.868056166,Faridpur,Rabi,26.0,Boro,Nov,Dec to March,April,106298,60,299.2569908168513,-2494.2519860254192,0.0682816550088632,0.1562661589906932,744.3115052445974,6.26,33.5,25.3,1.31,12.96,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3341,0.0959,Optimal,0.0,1.4433333333333331,5.01,0.07,5.45,Low Risk,0,1.86805616575576,28.0,0.6666666666666666,-0.3165569508218318,-1.7059015604741554,-1.2197422314320323,0
57084,4.090007708,Shariatpur,Kharif 1,30.0,Jute,March,April to Aug,Sep,233474,70,302.057504748852,13.811227289531857,0.113563902516599,0.4563478053547303,1131.7438540035685,5.64,32.88,22.11,1.27,7.06,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3178,0.0348,Optimal,34.0,2.7896721311475408,6.68,0.12,31.7,High Risk,0,4.0900077079391775,20.0,0.5714285714285714,-1.8578176078027449,0.8097485246561404,1.129783218714213,1
57823,5.240008301,Jashore,Kharif 1,30.0,Jute,March,April to Aug,Sep,302993,70,303.4735121731487,11.438817316158476,0.1425918050578407,0.4193203230164535,922.2913247375768,6.15,29.39,19.9,1.33,10.64,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3081,0.0671,Optimal,42.5,2.535,6.63,0.04,16.5,High Risk,0,5.240008301195026,20.0,0.5714285714285714,-0.8252130366884526,0.6139822966594267,-0.3200040351571537,1
58364,0.9350627099,Mymensingh,Kharif 1,26.0,Aus,March,April to July,Aug,54574,60,302.3385341369217,22.279740365974035,0.0648248339236543,0.2946169710354747,902.6254778032315,5.73,31.27,29.94,1.31,10.89,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2945,0.0148,Optimal,15.0,1.924918032786885,6.08,0.13,73.12,Moderate Risk,0,0.935062709889658,28.0,0.6666666666666666,-2.988256018435448,-0.2398332307959573,-1.1597349023648824,1
59351,0.8480733265,Pabna,Kharif 1,26.0,Aus,March,April to July,Aug,50334,60,302.5661791269482,16.930163482791954,0.017099365629477,0.0537217447766507,947.9696019997368,5.99,39.89,19.7,1.28,13.28,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2687,0.0374,Optimal,42.5,2.4836065573770494,6.75,0.12,21.89,High Risk,0,0.848073326481441,28.0,0.6666666666666666,-1.41699828196409,-1.6070647612996571,-0.7163506146840665,1
59408,5.460005386,Gopalganj,Kharif 1,30.0,Jute,March,April to Aug,Sep,324368,70,302.26382433087895,12.29173482224112,0.0211936561468901,0.0575735780669454,878.6298459145404,5.59,33.11,25.11,1.25,12.8,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.6686,0.259,Optimal,42.5,2.5653278688524592,6.27,0.08,23.06,High Risk,0,5.460005386479935,20.0,0.5714285714285714,-0.0232926055962911,-1.734270073895613,1.778379570909555,1
59968,4.119997332,Natore,Kharif 1,30.0,Jute,March,April to Aug,Sep,247068,70,302.7415704302814,17.52162262926147,0.0793888524848094,0.2413669326638752,960.0138522252588,5.91,39.91,26.47,1.28,12.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2503,0.0252,Optimal,42.5,2.339508196721312,6.74,0.09,15.87,High Risk,0,4.119997331910352,20.0,0.5714285714285714,-1.3605748706341705,-0.5732960155004557,-1.025362468666997,1
59993,0.7519377261,Gopalganj,Kharif 2,26.0,Aman,June,July to  Oct,Nov to Dec,45111,60,301.0418466723125,-7492.930693000751,0.1281471103202094,0.2415230469733384,647.2486283291205,5.59,33.11,25.11,1.25,12.8,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.7641,0.2472,Optimal,0.0,2.1439024390243904,7.37,0.03,44.67,Low Risk,0,0.7519377260680413,28.0,0.6666666666666666,2.4370044805861864,-0.8336544486951788,1.778379570909555,1
60134,1.468836266,Chapai Nawabganj,Rabi,17.75,Wheat,Dec,Jan  to  March,April,88327,50,297.4424619890114,-2495.225140358679,0.0784917521276642,0.1829276629555555,865.6497260101954,6.15,36.38,22.19,1.28,9.18,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1857,0.049,Moderate,0.0,1.5725,5.4,0.03,3.6,Low Risk,0,1.4688362656733296,4.5,0.4,-0.105296381780986,-1.477380978515214,-1.2373109601588426,0
60887,3.919999343,Jamalpur,Kharif 1,30.0,Jute,March,April to Aug,Sep,238677,70,301.0833334557648,23.175670840017982,0.0876475956106457,0.4514325647712731,1146.2616866680137,5.78,29.99,31.6,1.28,12.56,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.272,0.0133,Optimal,37.0,2.281475409836065,6.66,0.04,45.39,High Risk,0,3.919999343045313,20.0,0.5714285714285714,-3.500030770892829,0.5655217360239255,0.4183817249211348,1
61148,1.07875973,Thakurgaon,Kharif 1,26.0,Aus,March,April to July,Aug,65964,60,303.58118022699307,20.560762319688507,0.1461067965693867,0.4748377991669735,882.8065724035296,5.85,30.97,32.95,1.3,11.15,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2719,0.0149,Optimal,42.5,2.537540983606557,6.3,0.09,36.58,High Risk,0,1.0787597304899588,28.0,0.6666666666666666,-1.1769484669789103,0.7966001419483262,-0.1896617295769261,1
62433,1.236269281,Rajshahi,Rabi,17.75,Wheat,Dec,Jan  to  March,April,77184,50,297.81099456725406,-2494.783993747933,0.0693367210425823,0.1702896620636238,853.6588586730844,6.11,36.24,17.79,1.29,11.76,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2168,0.0536,Moderate,0.0,1.4068333333333334,5.11,0.13,4.06,Low Risk,0,1.236269280668877,4.5,0.4,-0.4702583911248881,-1.499503735010404,-0.7103375852037501,0
63886,2.087906584,Chapai Nawabganj,Kharif 1,31.5,Mango,April,No Need to Do,April to June,133388,50,303.26771067438057,13.943856314809876,0.0446760910808719,0.1382183774795698,1022.1396450060806,6.15,36.38,22.19,1.28,9.18,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1761,0.0358,Moderate,42.5,2.443032786885246,6.23,0.03,11.2,High Risk,0,2.087906583602041,9.0,0.72,-1.4571600151214157,-1.0952371523778948,-1.2373109601588426,1
63967,1.11011928,Rangpur,Kharif 1,26.0,Aus,March,April to July,Aug,71011,60,302.1215613537444,22.662185586800007,0.1476873325734641,0.606542280760941,985.0492344640646,5.6,30.27,32.89,1.3,9.77,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2494,0.0033,Moderate,31.0,2.29344262295082,5.95,0.08,42.47,High Risk,0,1.1101192802538808,28.0,0.6666666666666666,-2.1867602858324853,1.652557711315884,-2.061583229524937,1
64104,1.880912268,Shariatpur,Rabi,26.0,Boro,Nov,Dec to March,April,120574,60,298.75798283069685,-2496.975977827891,0.0411499312971375,0.1044403024357367,767.3770190351454,5.64,32.88,22.11,1.27,7.06,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2773,0.0566,Optimal,0.0,1.5768333333333333,4.92,0.03,6.57,Low Risk,0,1.8809122675652064,28.0,0.6666666666666666,-0.3766819689614679,-1.8887368362632613,1.129783218714213,0
64720,4.201297899,Panchagar,Rabi,20.5,Maize 2,Dec,Jan  to  March,April,271908,50,298.0945042565472,-2495.7410063155894,0.0899047166020613,0.2309133414603222,921.679974999059,5.88,30.85,26.88,1.29,10.74,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2248,0.0309,Moderate,0.0,1.1396666666666666,6.48,0.01,3.5,Low Risk,0,4.201297898640297,13.0,0.54,-0.8646203876004026,-0.9877450272643818,-0.545552610126157,0
64976,1.223959616,Pabna,Rabi,17.75,Wheat,Dec,Jan  to  March,April,79528,50,298.6514851779786,-2494.7073894137466,0.0484526912918113,0.1083172041105767,856.0449563915972,5.99,39.89,19.7,1.28,13.28,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2302,0.0609,Moderate,0.0,1.4246666666666667,5.1,0.04,4.76,Low Risk,0,1.223959615858163,4.5,0.4,-0.0493054322426711,-2.073899976135396,-0.7163506146840665,0
66014,1.050216621,Kishoreganj,Kharif 1,26.0,Aus,March,April to July,Aug,69329,60,300.3053971199306,21.137417434607904,0.173393593468994,1.349851514995432,905.4467354045564,5.66,32.42,25.32,1.29,10.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3012,0.021,Optimal,42.5,2.217295081967213,6.17,0.05,53.7,High Risk,0,1.0502166207168175,28.0,0.6666666666666666,-4.201686982108733,2.0812573114320854,0.0672443699865665,1
66350,0.104777694,Chattogram,Rabi,17.5,Lemon,Jan,Jan to Jan,Jan,6952,60,299.6937575028107,-2494.345986353774,0.0267068490769029,0.0521035684089281,641.4371797537294,6.31,37.8,22.9,1.3,10.41,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2289,0.0509,Moderate,0.0,1.6609166666666666,4.45,0.08,4.84,Low Risk,0,0.1047776940467219,15.0,0.4166666666666667,1.4142316693591808,-2.8624596926472137,-1.535491933654452,0
66694,1.304375206,Khagrachari,Kharif 2,26.0,Aman,June,July to  Oct,Nov to Dec,86994,60,300.92663672909936,-7492.931414551198,0.2211499054194972,0.3666408922942233,500.10725213700607,5.58,32.68,28.85,1.27,10.36,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3532,0.0204,Optimal,10.0,0.0971544715447154,0.86,0.0,48.38,Moderate Risk,0,1.304375206165472,28.0,0.6666666666666666,5.527041695073686,0.9246002383827668,-1.7099426415489742,1
66737,1.47762111,Feni,Rabi,26.0,Boro,Nov,Dec to March,April,98612,60,299.2692097086111,-2493.673117595814,0.0413284151831327,0.0920528408374294,793.9622601332676,5.67,35.16,25.97,1.29,12.59,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2272,0.053,Moderate,0.0,1.37425,3.58,0.08,4.65,Low Risk,0,1.4776211097292355,28.0,0.6666666666666666,0.138183028599017,-2.2765815630411703,-0.2793896545918674,0
67500,0.01392592593,Coxsbazar,Rabi,17.5,Lemon,Jan,Jan to Jan,Jan,940,60,300.30283230044245,-2490.370285074523,0.009168810410017,0.0196716810560011,653.0138290769821,6.29,39.98,17.38,1.32,13.32,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2099,0.0631,Moderate,0.0,3.071333333333333,6.37,0.03,7.78,Low Risk,0,0.0139259259259259,15.0,0.4166666666666667,1.095104831022757,-2.932140233435815,-1.3417726642562462,0
