AP Ratio,District,Season,Avg Temp,Crop Name,Transplant,Growth,Harvest,Min Relative Humidity,Soil_Moisture_mm,pH,Clay,Sand,Bulk_Density,CN_Ratio,pH_Suitability,Compaction_Risk,Dominant_Soil_Texture,sm_rootzone,Rootzone_Surface_Diff,Water_Availability_Cat,Heat_Stress_Days,Wind_Max,Wind_Min,Rain_Temp_Ratio,Extreme_Heat_Risk,is_extreme_Wind_Max,Yield,Temp_Range,Satellite_Info_1,Satellite_Info_2,Soil_Nutrient_Index,Heavy_Rain_Event,LST_Adjusted
0.5228095583,Feni,Kharif 2,30.0,Mug,Feb,March to May,May,60,-7492.926885385311,5.67,35.16,25.97,1.29,12.59,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2025,0.051,Moderate,0.0,7.3,0.09,48.4,Low Risk,0,0.5228095582910934,10.0,3.112555871480117,1.9957554742371009,-0.2793896545918674,1,0.3453625282128314
1.171614772,Sherpur,Rabi,22.5,Chili,Oct,Nov to March,March to April,50,-2493.982259965472,5.74,31.38,27.07,1.29,10.64,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2235,0.0351,Moderate,0.0,4.57,0.07,4.3,Low Risk,0,1.171614771904417,15.0,0.1342894431647006,-0.0151431491079536,0.7097304939819942,0,-0.5178912384726573
6.487698987,Naogaon,Kharif 2,19.0,Cauliflower,Sep,Nov to Jan,Feb,70,-7492.914971370762,6.47,38.6,22.11,1.32,12.26,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2463,0.0355,Moderate,4.0,7.97,0.07,27.99,Moderate Risk,0,6.487698986975398,22.0,2.0645484883258374,0.8022216042432737,-1.6238030944783033,1,0.18641493433716505
2.497835498,Kurigram,Rabi,22.5,Chili,Oct,Nov to March,March to April,50,-2495.884359571193,5.63,32.46,34.49,1.31,9.23,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.267,0.0449,Optimal,0.0,6.09,0.04,4.45,Low Risk,0,2.497835497835498,15.0,-2.104950158200852,-1.0887686079936305,-0.2670805270454509,0,-0.9094782515259681
0.570295602,Chuadanga,Kharif 2,30.0,Mug,Feb,March to May,May,60,-7493.133024076198,6.07,38.89,18.38,1.3,13.81,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2328,0.0573,Moderate,3.0,7.92,0.06,27.71,Moderate Risk,0,0.5702956020187455,10.0,1.323581370298003,1.8072681384055425,-0.638460036239235,1,0.9797758324232291
0.4378145219,Jhallokati,Rabi,22.5,Chili,Oct,Nov to March,March to April,50,-2496.3111265011707,5.93,31.9,16.34,1.29,10.7,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2623,0.0568,Optimal,0.0,4.33,0.04,11.23,Low Risk,0,0.4378145219266715,15.0,1.15280578744202,-1.7202712506814508,0.2274645318400207,1,-3.127215838653399
3.233142037,Jashore,Rabi,20.5,Maize 2,Dec,Jan  to  March,April,50,-2496.4530629351875,6.15,29.39,19.9,1.33,10.64,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2996,0.105,Optimal,0.0,4.74,0.03,6.57,Low Risk,0,3.2331420373027258,13.0,0.7917890353238619,-1.7653019100770773,-0.3200040351571537,0,-0.12913614641234972
2.250714286,Kushtia,Rabi,20.0,Boroi,December,No Need to Do,February to March,50,-2493.8289999681488,5.96,35.95,25.15,1.28,9.52,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2018,0.0586,Moderate,0.0,5.1,0.04,4.76,Low Risk,0,2.250714285714286,10.0,0.1951905150360007,-1.3925713930169707,0.022190984457489,0,0.021107303835606217
0.3805811481,Kurigram,Kharif 2,15.0,Lentil,Oct,Nov  to  Feb,Feb to March,85,-7492.911328463224,5.63,32.46,34.49,1.31,9.23,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2671,0.0514,Optimal,0.0,5.77,0.08,35.74,Low Risk,0,0.3805811481218993,10.0,-0.3011624699377863,0.7127066354239922,-0.2670805270454509,1,-1.1129986395234823
0.5347025496,Natore,Rabi,31.0,Sesame,Nov,Dec to Jan,Feb,45,-2493.535682093069,5.91,39.91,26.47,1.28,12.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2261,0.0412,Moderate,0.0,5.11,0.13,4.06,Low Risk,0,0.5347025495750708,8.0,0.9804346202736184,-0.877907382181931,-1.025362468666997,0,-0.27401012655894874
11.00212465,Chandpur,Kharif 2,29.0,Sugarcane,Oct,Nov to Aug,Aug to Sep,45,-7492.925585069426,5.52,32.55,28.9,1.26,9.13,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.285,0.0219,Optimal,0.0,7.82,0.03,47.08,Low Risk,0,11.002124645892351,18.0,1.4506123424640165,0.4250859485221936,3.234117660762148,1,-0.9575630344342585
2.909540636,Jashore,Kharif 2,21.0,Palong Shak,Aug,Sep to Jan,Feb,65,-7492.941727777685,6.15,29.39,19.9,1.33,10.64,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3471,0.0668,Optimal,0.0,7.47,0.15,38.97,Low Risk,0,2.909540636042403,18.0,2.6136855090036253,0.2563852740549286,-0.3200040351571537,1,0.27856737954766686
3.037429379,Dhaka,Kharif 1,16.0,Beans,June,July to Nov,Nov to April,60,16.50212268614741,5.49,40.33,25.96,1.32,11.22,Acidic (Chua),Low,Clayey (Sét),0.3019,0.0326,Optimal,42.5,6.3,0.09,36.58,High Risk,0,3.037429378531073,12.0,-3.0356126815222337,-0.9807374626283284,-1.920032618676342,1,1.7307439233709374
3.512622721,Habiganj,Kharif 1,16.0,Beans,June,July to Nov,Nov to April,60,21.53618938465714,5.58,28.52,25.83,1.23,14.88,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3084,0.0253,Optimal,26.0,6.14,0.09,74.75,High Risk,0,3.512622720897616,12.0,-2.453024331452516,0.4412608191640079,2.055687927582037,1,0.18037485382308205
10.77068724,Nilphamari,Kharif 2,17.0,Cabbage,Sep,Oct to Jan,Feb,60,-7492.915606780793,6.0,29.14,32.45,1.31,9.41,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2125,-0.0072,Moderate,0.0,6.02,0.02,40.41,Low Risk,0,10.770687237026648,14.0,1.8741481114865808,0.3401724810309678,-1.079924326687568,1,-0.07967141641267972
2.899159664,Mymensingh,Kharif 1,29.0,Guava,April,No Need to Do,Throuout The Year,50,22.279740365974035,5.73,31.27,29.94,1.31,10.89,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2909,0.0185,Optimal,15.0,6.08,0.13,73.12,Moderate Risk,0,2.899159663865546,12.0,-2.988256018435448,-0.2398332307959573,-1.1597349023648824,1,0.6714538023945238
0.440027894,Dhaka,Kharif 2,27.5,Mashkalai,Aug,Sep to Oct,Nov,45,-7492.928050089005,5.49,40.33,25.96,1.32,11.22,Acidic (Chua),Low,Clayey (Sét),0.3513,0.0169,Optimal,0.0,7.4,0.04,40.9,Low Risk,0,0.4400278940027894,15.0,-0.6931501379503741,0.505756517815863,-1.920032618676342,1,0.5287160377781674
3.288100209,Sylhet,Rabi,20.0,Pumpkin,Sep,Oct to Nov,Nov to Feb,50,-2494.4159982397005,5.61,28.45,42.62,1.24,11.03,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3662,0.0221,Optimal,0.0,3.7,0.01,4.37,Low Risk,0,3.288100208768267,10.0,-0.5437899326617122,-1.8602393522539589,-0.2194137775898042,0,0.7762209620721023
4.2125,Pabna,Kharif 2,16.0,Radish,Oct,Nov to Feb,March,75,-7492.918581822548,5.99,39.89,19.7,1.28,13.28,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2638,0.0433,Optimal,0.0,8.54,0.08,35.29,Low Risk,0,4.2125,12.0,0.5351007078635094,0.0452744837508805,-0.7163506146840665,1,-0.08003439969814963
2.673370319,Mymensingh,Rabi,20.0,Onion,Oct,Nov to March,March to April,65,-2495.0790468328323,5.73,31.27,29.94,1.31,10.89,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2479,0.0353,Moderate,0.0,4.02,0.01,4.17,Low Risk,0,2.673370319001387,10.0,-0.6690092111460856,-0.2956508741252733,-1.1597349023648824,0,-0.1520471615264114
0.3388543823,Bagerhat,Kharif 2,15.0,Lentil,Oct,Nov  to  Feb,Feb to March,85,-7492.939971736703,5.73,28.25,22.23,1.23,8.73,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4253,0.0801,Optimal,0.0,7.47,0.04,52.27,Low Risk,0,0.3388543823326432,10.0,2.707741743694672,-0.8950599896279239,3.4267975907503105,1,-1.509959583176908
3.237931034,Panchagar,Kharif 1,11.5,Mukhi Kachu,April,May to Sep,Sep to Feb,65,20.56698645745927,5.88,30.85,26.88,1.29,10.74,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3032,0.0064,Optimal,17.0,6.43,0.04,57.7,High Risk,0,3.2379310344827585,7.0,-0.5618216846549959,0.9470611715881926,-0.545552610126157,1,1.4080065616404909
0.7902338377,Dhaka,Kharif 1,26.0,Aus,March,April to July,Aug,60,16.50212268614741,5.49,40.33,25.96,1.32,11.22,Acidic (Chua),Low,Clayey (Sét),0.2986,0.0295,Optimal,42.5,6.3,0.09,36.58,High Risk,0,0.7902338376891335,28.0,-3.0356126815222337,-0.9807374626283284,-1.920032618676342,1,1.7307439233709374
0.53625171,Barguna,Kharif 1,29.0,Guava,April,No Need to Do,Throuout The Year,50,18.148823538973865,5.71,29.17,25.11,1.27,10.19,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4068,0.0416,Optimal,5.0,5.38,0.06,30.71,Moderate Risk,0,0.5362517099863201,12.0,-1.9730358674732924,-0.6693709410438068,1.3595206033884788,1,0.47311030249949226
0.2546075085,Bagerhat,Kharif 2,22.5,Rape & Mustard,Oct,Nov to Feb,Feb to April,65,-7492.939971736703,5.73,28.25,22.23,1.23,8.73,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4061,0.0852,Optimal,0.0,7.47,0.04,52.27,Low Risk,0,0.2546075085324232,15.0,2.707741743694672,-0.8950599896279239,3.4267975907503105,1,-1.509959583176908
1.399727149,Sherpur,Kharif 2,30.0,Betelnut,July,Aug to Jan,Jan to March,70,-7492.9210082461395,5.74,31.38,27.07,1.29,10.64,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2641,0.0267,Optimal,0.0,6.82,0.07,39.33,Low Risk,0,1.3997271487039564,10.0,1.84244615598563,1.489109308079431,0.7097304939819942,1,0.03884288409983583
3.197682345,Mymensingh,Rabi,25.0,Danta,March,April to Aug,Sep,75,-2495.0790468328323,5.73,31.27,29.94,1.31,10.89,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3065,0.0119,Optimal,0.0,4.02,0.01,4.17,Low Risk,0,3.1976823449216085,14.0,-0.6690092111460856,-0.2956508741252733,-1.1597349023648824,0,-0.1520471615264114
4.170415815,Naogaon,Kharif 2,27.5,Patal,Aug,Sep to Jan,Jan to March,60,-7492.914971370762,6.47,38.6,22.11,1.32,12.26,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2549,0.036,Optimal,4.0,7.97,0.07,27.99,Moderate Risk,0,4.170415814587594,15.0,2.0645484883258374,0.8022216042432737,-1.6238030944783033,1,0.18641493433716505
40.41531165,Rajshahi,Kharif 1,25.0,Green Papaya,June,June to August,August to September,60,14.988353919696678,6.11,36.24,17.79,1.29,11.76,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.28,0.0131,Optimal,42.5,6.74,0.09,15.87,High Risk,0,40.41531165311653,10.0,-1.65562637644032,-0.4025209911797337,-0.7103375852037501,1,1.859959610707108
0.8896411645,Gopalganj,Rabi,27.5,Groundnut,Oct,Nov to March,March to April,80,-2495.514138832561,5.59,33.11,25.11,1.25,12.8,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.7272,0.3197,Optimal,0.0,4.8,0.05,7.71,Low Risk,0,0.8896411645226812,15.0,1.3078582675309496,-1.163306631757788,1.778379570909555,0,0.07578172018367013
3.347679892,Sylhet,Kharif 1,31.5,Mango,April,No Need to Do,April to June,50,24.628947614362872,5.61,28.45,42.62,1.24,11.03,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3773,-0.0008,Optimal,15.0,4.69,0.09,75.86,Moderate Risk,0,3.347679892400807,9.0,-5.216839282959376,0.6971976985288855,-0.2194137775898042,1,-0.14436830046031446
3.204956463,Narail,Rabi,20.0,Onion,Oct,Nov to March,March to April,65,-2496.29435419244,5.75,29.12,33.18,1.33,11.08,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.5494,0.2165,Optimal,0.0,4.02,0.01,4.17,Low Risk,0,3.204956463496316,10.0,0.2046991455249452,-1.6559770793823685,-1.1470154767101648,0,0.19362770444359967
3.261888814,Naogaon,Rabi,22.5,Chili,Oct,Nov to March,March to April,50,-2494.9518627032376,6.47,38.6,22.11,1.32,12.26,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.224,0.0508,Moderate,0.0,6.18,0.09,4.02,Low Risk,0,3.261888814467515,15.0,0.1606842482839793,-0.2552001868073154,-1.6238030944783033,0,-0.7282163852653412
1.936539746,Chattogram,Kharif 2,25.0,Barbati,Sep,Oct to Dec,December to April,60,-7492.955839828368,6.31,37.8,22.9,1.3,10.41,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2527,0.045,Optimal,0.0,10.625,0.03,51.72,Low Risk,1,1.9365397461589848,10.0,3.437198383827581,1.0756782408724477,-1.535491933654452,1,0.10335642269916434
4.615487316,Nilphamari,Kharif 2,16.0,Radish,Oct,Nov to Feb,March,75,-7492.915606780793,6.0,29.14,32.45,1.31,9.41,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1909,0.0034,Moderate,0.0,6.02,0.02,40.41,Low Risk,0,4.615487316421896,12.0,1.8741481114865808,0.3401724810309678,-1.079924326687568,1,-0.07967141641267972
6.112741828,Gazipur,Rabi,25.0,Banana,Jan,Jan to Jan,Jan,75,-2494.008325948728,5.75,32.53,28.89,1.3,12.05,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2904,0.0352,Optimal,0.0,3.9,0.06,4.19,Low Risk,0,6.112741827885257,20.0,-0.1443829257952829,-1.5765576826672527,-0.9146346973064116,0,0.25327729842274493
2.006,Pabna,Kharif 1,20.5,Date Palm,April,No Need to Do,Feb to March,60,16.930163482791954,5.99,39.89,19.7,1.28,13.28,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2185,0.0681,Moderate,42.5,6.75,0.12,21.89,High Risk,0,2.006,29.0,-1.41699828196409,-1.6070647612996571,-0.7163506146840665,1,0.8990987924210572
4.403986711,Bogura,Rabi,20.5,Sweet Potato,Nov,Dec to March,April,70,-2493.917460118329,6.18,35.2,21.52,1.3,10.67,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2036,0.05,Moderate,0.0,6.64,0.04,4.43,Low Risk,0,4.403986710963455,7.0,-0.6845870431453034,-1.1468326346327242,-0.6760207239667326,0,-0.22373153564001313
0.4728476821,Barishal,Rabi,31.0,Sesame,Nov,Dec to Jan,Feb,45,-2495.315282209187,5.73,27.75,24.02,1.27,11.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3119,0.0463,Optimal,0.0,5.17,0.04,10.37,Low Risk,0,0.4728476821192053,8.0,-0.8272516186868716,-0.8392203031197943,1.7433693429784514,1,-3.7303752262956777
5.878807947,Rajshahi,Kharif 1,29.0,Guava,April,No Need to Do,Throuout The Year,50,14.988353919696678,6.11,36.24,17.79,1.29,11.76,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2504,0.0333,Optimal,42.5,6.74,0.09,15.87,High Risk,0,5.878807947019868,12.0,-1.65562637644032,-0.4025209911797337,-0.7103375852037501,1,1.859959610707108
7.009881423,Khulna,Kharif 1,25.0,Green Coconut,May,June to August,August to September,60,14.202115698821585,5.81,32.95,24.57,1.28,10.43,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4596,0.0642,Optimal,42.5,6.63,0.04,16.5,High Risk,0,7.009881422924901,10.0,-2.680114909130036,-1.1581429638028404,-0.3468911027227658,1,0.4877163220682519
3.889986825,Cumilla,Kharif 1,29.0,Guava,April,No Need to Do,Throuout The Year,50,15.874724898184908,5.39,36.14,26.69,1.3,11.81,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.2908,0.0202,Optimal,31.0,6.32,0.11,37.2,High Risk,0,3.8899868247694336,12.0,-1.264753414926583,0.9829569891950144,-0.4337854993555278,1,0.6789919517031535
2.81061599,Cumilla,Rabi,20.0,Boroi,November,No Need to Do,February to March,50,-2495.063191039908,5.39,36.14,26.69,1.3,11.81,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.2586,0.0462,Optimal,0.0,3.32,0.02,3.84,Low Risk,0,2.810615989515072,10.0,0.5881777276943602,-1.1888939263112486,-0.4337854993555278,0,0.32257711519196164
9.075016308,Manikganj,Kharif 1,25.0,Green Coconut,May,June to August,August to September,60,16.317375254067368,5.77,30.4,24.41,1.3,10.8,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2905,0.0055,Optimal,42.5,6.49,0.11,29.21,High Risk,0,9.07501630789302,10.0,-2.277649870231562,-0.146817489096883,-0.0831842507896098,1,0.06850659690877592
27.2464146,Dinajpur,Kharif 1,31.5,Mango,April,No Need to Do,April to June,50,20.95896149202266,6.01,37.14,25.3,1.28,11.14,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2227,0.01,Moderate,42.5,6.43,0.08,31.87,High Risk,0,25.238639833733355,9.0,-2.257033632448604,1.3297789186686506,-1.277515042615828,1,1.0978767495325314
7.524088542,Kishoreganj,Rabi,25.0,Banana,Jan,Jan to Jan,Jan,75,-2495.6541020265936,5.66,32.42,25.32,1.29,10.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2348,0.0402,Moderate,0.0,4.29,0.01,4.09,Low Risk,0,7.524088541666667,20.0,0.3706085905499769,0.1206842730146301,0.0672443699865665,0,-0.4956706686600114
3.768680962,Barguna,Rabi,20.5,Sweet Potato,Nov,Dec to March,April,70,-2490.7481416587766,5.71,29.17,25.11,1.27,10.19,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3601,0.0572,Optimal,0.0,4.26,0.11,11.01,Low Risk,0,3.7686809616634176,7.0,-1.2906267503192248,-1.187777929021896,1.3595206033884788,1,-1.9766554189543513
6.429591175,Sherpur,Kharif 2,16.0,Radish,Oct,Nov to Feb,March,75,-7492.9210082461395,5.74,31.38,27.07,1.29,10.64,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2284,0.0401,Moderate,0.0,6.82,0.07,39.33,Low Risk,0,6.429591174561973,12.0,1.84244615598563,1.489109308079431,0.7097304939819942,1,0.03884288409983583
6.428942245,Sherpur,Kharif 2,19.0,Cauliflower,Sep,Nov to Jan,Feb,70,-7492.9210082461395,5.74,31.38,27.07,1.29,10.64,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2465,0.0293,Moderate,0.0,6.82,0.07,39.33,Low Risk,0,6.428942245295263,22.0,1.84244615598563,1.489109308079431,0.7097304939819942,1,0.03884288409983583
4.063595068,Bandarban,Kharif 2,26.5,Pineapple,Sep,Sep to May,June to Aug,70,-7492.911374378091,5.51,29.3,36.52,1.22,9.29,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2935,0.0346,Optimal,0.0,0.51,0.0,52.01,Low Risk,0,4.063595068137573,17.0,5.330836872015286,0.1463323684304434,0.3442682368110966,1,-0.9245410593378551
0.2548638132,Lakshmipur,Kharif 2,30.0,Mug,Feb,March to May,May,60,-7493.105147019739,5.84,38.4,24.54,1.28,9.34,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1893,0.0392,Moderate,0.0,7.82,0.03,47.08,Low Risk,0,0.2548638132295719,10.0,1.866414288695387,1.0694391285080525,1.5300984434907778,1,-1.0397656865036424
1.458846403,Manikganj,Kharif 2,25.0,Garlic,Oct,Nov to Jan,Feb,65,-7492.913171613218,5.77,30.4,24.41,1.3,10.8,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2447,0.0379,Moderate,0.0,8.25,0.04,40.15,Low Risk,0,1.458846403110823,10.0,-0.8452228526707006,-0.0361004499488505,-0.0831842507896098,1,-0.20376338501034752
3.38,Bogura,Kharif 1,20.5,Date Palm,April,No Need to Do,Feb to March,60,21.623602122603792,6.18,35.2,21.52,1.3,10.67,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1854,0.0485,Moderate,42.5,6.82,0.06,31.2,High Risk,0,3.38,29.0,-2.153183467701252,0.7075917008512003,-0.6760207239667326,1,0.4412343557419831
3.748229234,Meherpur,Kharif 2,25.0,Garlic,Oct,Nov to Jan,Feb,65,-7493.044154506788,6.22,37.87,18.94,1.28,13.51,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2504,0.0424,Optimal,9.0,8.43,0.04,27.12,Moderate Risk,0,3.748229233741146,10.0,1.6831701867604574,2.3067984370481027,-0.8284322461055669,1,0.8576229491381469
2.542820348,Bandarban,Rabi,20.0,Ginger,Oct,Nov to March,March to April,60,-2497.5366655029698,5.51,29.3,36.52,1.22,9.29,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2605,0.0536,Optimal,0.0,1.03,0.0,4.3,Low Risk,0,2.542820347714102,10.0,5.342218757713995,-2.4168200399134103,0.3442682368110966,0,0.8313635250211746
7.863433312,Rajshahi,Kharif 2,19.0,Cauliflower,Sep,Nov to Jan,Feb,70,-7492.9514892145235,6.11,36.24,17.79,1.29,11.76,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2585,0.0294,Optimal,8.0,8.45,0.03,27.46,Moderate Risk,0,7.863433312061264,22.0,0.4415552676198778,0.5663459358200028,-0.7103375852037501,1,0.17163611920409494
2.333970682,Feni,Kharif 1,31.5,Mango,April,No Need to Do,April to June,50,16.78831163380378,5.67,35.16,25.97,1.29,12.59,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2489,0.0219,Moderate,10.0,6.22,0.12,41.41,Moderate Risk,0,2.333970681963034,9.0,-1.8940902403293909,1.3874714562322357,-0.2793896545918674,1,0.8940399852658629
3.065605096,Khagrachari,Kharif 2,16.0,Radish,Oct,Nov to Feb,March,75,-7492.931414551198,5.58,32.68,28.85,1.27,10.36,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2905,0.0412,Optimal,10.0,0.86,0.0,48.38,Moderate Risk,0,3.065605095541401,12.0,5.527041695073686,0.9246002383827668,-1.7099426415489742,1,-0.7404436054277994
2.934603175,Rajshahi,Rabi,22.5,Chili,Oct,Nov to March,March to April,50,-2494.783993747933,6.11,36.24,17.79,1.29,11.76,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2372,0.047,Moderate,0.0,5.11,0.13,4.06,Low Risk,0,2.9346031746031747,15.0,-0.4702583911248881,-1.499503735010404,-0.7103375852037501,0,-0.5064664703082258
4.381979695,Jhenaidah,Kharif 1,16.0,Beans,June,July to Nov,Nov to April,60,13.399109142973664,6.21,30.96,16.69,1.26,12.62,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2657,0.039,Optimal,42.5,6.36,0.08,19.09,High Risk,0,4.381979695431472,12.0,-0.4461325206377542,-0.133786021450767,-0.3020893337143854,1,2.1218706190667262
2.269449715,Bhola,Rabi,20.0,Onion,Oct,Nov to March,March to April,65,-2490.807414421786,5.57,30.53,27.14,1.27,12.52,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2613,0.0503,Optimal,0.0,5.94,0.12,12.64,Low Risk,0,2.269449715370019,10.0,-2.3485873031646287,-1.2912214801162505,2.2053602775339534,1,-3.5369277902746603
7.698863636,Madaripur,Rabi,25.0,Banana,Jan,Jan to Jan,Jan,75,-2496.5230517070154,5.63,31.52,30.48,1.29,8.43,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3388,0.0678,Optimal,0.0,4.8,0.05,7.71,Low Risk,0,7.698863636363637,20.0,0.3413307216423879,-1.955570441043112,1.5106726216616584,0,0.41677913320262405
2.331439394,Naogaon,Kharif 1,20.5,Date Palm,April,No Need to Do,Feb to March,60,18.024082781651924,6.47,38.6,22.11,1.32,12.26,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1927,0.0543,Moderate,42.5,6.02,0.07,20.44,High Risk,0,2.331439393939394,29.0,-2.271464230690235,0.0519044574028812,-1.6238030944783033,1,1.6498991903306433
0.4577020202,Bhola,Kharif 2,15.0,Lentil,Oct,Nov  to  Feb,Feb to March,85,-7493.040391268998,5.57,30.53,27.14,1.27,12.52,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2791,0.0483,Optimal,0.0,10.3,0.13,79.92,Low Risk,0,0.4577020202020202,10.0,-0.2386083264537422,1.5628370293604958,2.2053602775339534,1,-1.4214864288624653
3.303470032,Sirajganj,Rabi,20.0,Onion,Oct,Nov to March,March to April,65,-2495.228429569034,5.87,30.62,29.44,1.34,10.98,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2259,0.0499,Moderate,0.0,4.37,0.01,4.46,Low Risk,0,3.303470031545741,10.0,-0.8312217408022509,-1.381539478662757,-1.0264332601421282,0,-0.3370190029026503
2.450943396,Chattogram,Kharif 1,23.0,Jhinga,April,May to June,June to Aug,70,16.762463456485545,6.31,37.8,22.9,1.3,10.41,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3003,0.0084,Optimal,4.0,6.45,0.12,43.63,Moderate Risk,0,2.450943396226415,10.0,0.0636228112072111,-0.5963954831808296,-1.535491933654452,1,1.3438266934962826
22.23836478,Dinajpur,Kharif 1,34.5,Jack Fruit,April,No Need to Do,April to June,70,20.95896149202266,6.01,37.14,25.3,1.28,11.14,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2227,0.01,Moderate,42.5,6.43,0.08,31.87,High Risk,0,22.23836477987421,25.0,-2.257033632448604,1.3297789186686506,-1.277515042615828,1,1.0978767495325314
0.3746867168,Narayanganj,Kharif 2,22.5,Rape & Mustard,Oct,Nov to Feb,Feb to April,65,-7492.915946584404,5.64,35.04,30.21,1.3,9.76,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2787,0.0404,Optimal,0.0,7.91,0.03,41.18,Low Risk,0,0.3746867167919799,15.0,-0.6137014907861099,0.1438940059051399,-1.105551890387526,1,0.651754578956286
0.9198497182,Barguna,Kharif 1,25.0,Amra,June,June to August,August to September,60,18.148823538973865,5.71,29.17,25.11,1.27,10.19,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4749,0.0232,Optimal,5.0,5.38,0.06,30.71,Moderate Risk,0,0.9198497182216656,10.0,-1.9730358674732924,-0.6693709410438068,1.3595206033884788,1,0.47311030249949226
